pdbid,labels,mebi_pred
7lwb_A,9,0.11
7lxr_A,0,0.16
7lxr_A,1,0.29
7lxr_A,2,0.12
7lxr_A,3,0.29
7lxr_A,4,0.29
7lxr_A,5,0.6
7lxr_A,6,0.14
7lxr_A,7,0.14
7lxr_A,8,0.14
7lxr_A,9,0.41
7lxr_B,0,0.15
7lxr_B,1,0.29
7lxr_B,2,0.1
7lxr_B,3,0.3
7lxr_B,4,0.3
7lxr_B,5,0.6
7lxr_B,6,0.14
7lxr_B,7,0.14
7lxr_B,8,0.14
7lxr_B,9,0.38
7lyu_A,0,0.09
7lyu_A,1,0.31
7lyu_A,2,0.15
7lyu_A,3,0.01
7lyu_A,4,0.01
7lyu_A,5,0.16
7lyu_A,6,0.11
7lyu_A,7,0.11
7lyu_A,8,0.11
7lyu_A,9,0.46
7lyu_B,0,0.07
7lyu_B,1,0.31
7lyu_B,2,0.2
7lyu_B,3,0.01
7lyu_B,4,0.01
7lyu_B,5,0.16
7lyu_B,6,0.11
7lyu_B,7,0.11
7lyu_B,8,0.11
7lyu_B,9,0.47
7m0o_A,0,0.24
7m0o_A,1,0.35
7m0o_A,2,0.46
7m0o_A,3,0.48
7m0o_A,4,0.48
7m0o_A,5,0.45
7m0o_A,6,0.36
7m0o_A,7,0.36
7m0o_A,8,0.36
7m0o_A,9,0.41
7m0x_A,0,0.12
7m0x_A,1,0.3
7m0x_A,2,0.02
7m0x_A,3,0.01
7m0x_A,4,0.01
7m0x_A,5,0.56
7m0x_A,6,0.34
7m0x_A,7,0.34
7m0x_A,8,0.34
7m0x_A,9,0.23
7m0x_B,0,0.45
7m0x_B,1,0.3
7m0x_B,2,0.03
7m0x_B,3,0.0
7m0x_B,4,0.0
7m0x_B,5,0.61
7m0x_B,6,0.36
7m0x_B,7,0.36
7m0x_B,8,0.36
7m0x_B,9,0.34
7m10_A,0,0.18
7m10_A,1,0.15
7m10_A,2,0.09
7m10_A,3,0.05
7m10_A,4,0.05
7m10_A,5,0.58
7m10_A,6,0.04
7m10_A,7,0.04
7m10_A,8,0.04
7m10_A,9,0.53
7m1a_AAA,0,0.26
7m1a_AAA,1,0.32
7m1a_AAA,2,0.31
7m1a_AAA,3,0.01
7m1a_AAA,4,0.01
7m1a_AAA,5,0.55
7m1a_AAA,6,0.2
7m1a_AAA,7,0.2
7m1a_AAA,8,0.2
7m1a_AAA,9,0.29
7m1z_B,0,0.25
7m1z_B,1,0.41
7m1z_B,2,0.72
7m1z_B,3,0.5
7m1z_B,4,0.5
7m1z_B,5,0.48
7m1z_B,6,0.23
7m1z_B,7,0.23
7m1z_B,8,0.23
7m1z_B,9,0.36
7m1z_C,0,0.25
7m1z_C,1,0.4
7m1z_C,2,0.72
7m1z_C,3,0.5
7m1z_C,4,0.5
7m1z_C,5,0.47
7m1z_C,6,0.2
7m1z_C,7,0.2
7m1z_C,8,0.2
7m1z_C,9,0.36
7m3h_B,0,0.25
7m3h_B,1,0.4
7m3h_B,2,0.72
7m3h_B,3,0.5
7m3h_B,4,0.5
7m3h_B,5,0.47
7m3h_B,6,0.2
7m3h_B,7,0.2
7m3h_B,8,0.2
7m3h_B,9,0.36
7m3k_A,0,0.67
7m3k_A,1,0.42
7m3k_A,2,0.39
7m3k_A,3,0.09
7m3k_A,4,0.09
7m3k_A,5,0.51
7m3k_A,6,0.47
7m3k_A,7,0.47
7m3k_A,8,0.47
7m3k_A,9,0.31
7m43_A,0,0.59
7m43_A,1,0.32
7m43_A,2,0.0
7m43_A,3,0.0
7m43_A,4,0.0
7m43_A,5,0.66
7m43_A,6,0.97
7m43_A,7,0.97
7m43_A,8,0.97
7m43_A,9,0.14
7m44_A,0,0.59
7m44_A,1,0.32
7m44_A,2,0.0
7m44_A,3,0.0
7m44_A,4,0.0
7m44_A,5,0.65
7m44_A,6,0.97
7m44_A,7,0.97
7m44_A,8,0.97
7m44_A,9,0.14
7m45_A,0,0.59
7m45_A,1,0.32
7m45_A,2,0.0
7m45_A,3,0.0
7m45_A,4,0.0
7m45_A,5,0.66
7m45_A,6,0.97
7m45_A,7,0.97
7m45_A,8,0.97
7m45_A,9,0.14
7m4d_A,0,0.59
7m4d_A,1,0.32
7m4d_A,2,0.0
7m4d_A,3,0.0
7m4d_A,4,0.0
7m4d_A,5,0.66
7m4d_A,6,0.97
7m4d_A,7,0.97
7m4d_A,8,0.97
7m4d_A,9,0.14
7m4e_A,0,0.59
7m4e_A,1,0.32
7m4e_A,2,0.0
7m4e_A,3,0.0
7m4e_A,4,0.0
7m4e_A,5,0.65
7m4e_A,6,0.97
7m4e_A,7,0.97
7m4e_A,8,0.97
7m4e_A,9,0.14
7m4f_A,0,0.59
7m4f_A,1,0.33
7m4f_A,2,0.0
7m4f_A,3,0.0
7m4f_A,4,0.0
7m4f_A,5,0.65
7m4f_A,6,0.97
7m4f_A,7,0.97
7m4f_A,8,0.97
7m4f_A,9,0.14
7m4i_A,0,0.59
7m4i_A,1,0.32
7m4i_A,2,0.0
7m4i_A,3,0.0
7m4i_A,4,0.0
7m4i_A,5,0.66
7m4i_A,6,0.97
7m4i_A,7,0.97
7m4i_A,8,0.97
7m4i_A,9,0.14
7m4j_A,0,0.59
7m4j_A,1,0.32
7m4j_A,2,0.0
7m4j_A,3,0.0
7m4j_A,4,0.0
7m4j_A,5,0.65
7m4j_A,6,0.97
7m4j_A,7,0.97
7m4j_A,8,0.97
7m4j_A,9,0.14
7m4v_K,0,0.11
7m4v_K,1,0.36
7m4v_K,2,0.03
7m4v_K,3,0.02
7m4v_K,4,0.02
7m4v_K,5,0.51
7m4v_K,6,0.54
7m4v_K,7,0.54
7m4v_K,8,0.54
7m4v_K,9,0.15
7m50_L,0,0.02
7m50_L,1,0.3
7m50_L,2,0.01
7m50_L,3,0.0
7m50_L,4,0.0
7m50_L,5,0.38
7m50_L,6,0.14
7m50_L,7,0.14
7m50_L,8,0.14
7m50_L,9,0.06
7m6u_A,0,0.29
7m6u_A,1,0.36
7m6u_A,2,0.22
7m6u_A,3,0.31
7m6u_A,4,0.31
7m6u_A,5,0.45
7m6u_A,6,0.3
7m6u_A,7,0.3
7m6u_A,8,0.3
7m6u_A,9,0.44
7m6u_B,0,0.29
7m6u_B,1,0.36
7m6u_B,2,0.21
7m6u_B,3,0.31
7m6u_B,4,0.31
7m6u_B,5,0.48
7m6u_B,6,0.31
7m6u_B,7,0.31
7m6u_B,8,0.31
7m6u_B,9,0.45
7m6u_C,0,0.29
7m6u_C,1,0.36
7m6u_C,2,0.21
7m6u_C,3,0.32
7m6u_C,4,0.32
7m6u_C,5,0.46
7m6u_C,6,0.3
7m6u_C,7,0.3
7m6u_C,8,0.3
7m6u_C,9,0.45
7m6u_D,0,0.2
7m6u_D,1,0.37
7m6u_D,2,0.24
7m6u_D,3,0.33
7m6u_D,4,0.33
7m6u_D,5,0.46
7m6u_D,6,0.3
7m6u_D,7,0.3
7m6u_D,8,0.3
7m6u_D,9,0.45
7mbh_A,0,0.33
7mbh_A,1,0.08
7mbh_A,2,0.0
7mbh_A,3,0.0
7mbh_A,4,0.0
7mbh_A,5,0.75
7mbh_A,6,0.24
7mbh_A,7,0.24
7mbh_A,8,0.24
7mbh_A,9,0.45
7mbl_A,0,0.29
7mbl_A,1,0.16
7mbl_A,2,0.18
7mbl_A,3,0.39
7mbl_A,4,0.39
7mbl_A,5,0.58
7mbl_A,6,0.46
7mbl_A,7,0.46
7mbl_A,8,0.46
7mbl_A,9,0.56
7mbs_A,0,0.68
7mbs_A,1,0.23
7mbs_A,2,0.02
7mbs_A,3,0.42
7mbs_A,4,0.42
7mbs_A,5,0.63
7mbs_A,6,0.19
7mbs_A,7,0.19
7mbs_A,8,0.19
7mbs_A,9,0.53
7mbu_A,0,0.65
7mbu_A,1,0.22
7mbu_A,2,0.03
7mbu_A,3,0.4
7mbu_A,4,0.4
7mbu_A,5,0.64
7mbu_A,6,0.15
7mbu_A,7,0.15
7mbu_A,8,0.15
7mbu_A,9,0.53
7mc1_A,0,0.01
7mc1_A,1,0.3
7mc1_A,2,0.26
7mc1_A,3,0.0
7mc1_A,4,0.0
7mc1_A,5,0.06
7mc1_A,6,0.03
7mc1_A,7,0.03
7mc1_A,8,0.03
7mc1_A,9,0.83
7mc3_A,0,0.01
7mc3_A,1,0.26
7mc3_A,2,0.24
7mc3_A,3,0.0
7mc3_A,4,0.0
7mc3_A,5,0.01
7mc3_A,6,0.08
7mc3_A,7,0.08
7mc3_A,8,0.08
7mc3_A,9,0.71
7mc5_A,0,0.14
7mc5_A,1,0.31
7mc5_A,2,0.23
7mc5_A,3,0.29
7mc5_A,4,0.29
7mc5_A,5,0.4
7mc5_A,6,0.12
7mc5_A,7,0.12
7mc5_A,8,0.12
7mc5_A,9,0.44
7mcj_A,0,0.3
7mcj_A,1,0.28
7mcj_A,2,0.15
7mcj_A,3,0.0
7mcj_A,4,0.0
7mcj_A,5,0.38
7mcj_A,6,0.08
7mcj_A,7,0.08
7mcj_A,8,0.08
7mcj_A,9,0.23
7mcj_B,0,0.31
7mcj_B,1,0.29
7mcj_B,2,0.14
7mcj_B,3,0.0
7mcj_B,4,0.0
7mcj_B,5,0.39
7mcj_B,6,0.12
7mcj_B,7,0.12
7mcj_B,8,0.12
7mcj_B,9,0.21
7mcr_A,0,0.11
7mcr_A,1,0.32
7mcr_A,2,0.01
7mcr_A,3,0.29
7mcr_A,4,0.29
7mcr_A,5,0.59
7mcr_A,6,0.79
7mcr_A,7,0.79
7mcr_A,8,0.79
7mcr_A,9,0.3
7mev_A,0,0.11
7mev_A,1,0.32
7mev_A,2,0.01
7mev_A,3,0.29
7mev_A,4,0.29
7mev_A,5,0.59
7mev_A,6,0.79
7mev_A,7,0.79
7mev_A,8,0.79
7mev_A,9,0.3
7mfh_A,0,0.6
7mfh_A,1,0.11
7mfh_A,2,0.21
7mfh_A,3,0.02
7mfh_A,4,0.02
7mfh_A,5,0.14
7mfh_A,6,0.0
7mfh_A,7,0.0
7mfh_A,8,0.0
7mfh_A,9,0.74
7mfo_A,0,0.27
7mfo_A,1,0.35
7mfo_A,2,0.27
7mfo_A,3,0.54
7mfo_A,4,0.54
7mfo_A,5,0.18
7mfo_A,6,0.38
7mfo_A,7,0.38
7mfo_A,8,0.38
7mfo_A,9,0.44
7mgq_A,0,0.55
7mgq_A,1,0.12
7mgq_A,2,0.13
7mgq_A,3,0.22
7mgq_A,4,0.22
7mgq_A,5,0.56
7mgq_A,6,0.31
7mgq_A,7,0.31
7mgq_A,8,0.31
7mgq_A,9,0.39
7mgq_B,0,0.55
7mgq_B,1,0.12
7mgq_B,2,0.13
7mgq_B,3,0.22
7mgq_B,4,0.22
7mgq_B,5,0.56
7mgq_B,6,0.31
7mgq_B,7,0.31
7mgq_B,8,0.31
7mgq_B,9,0.38
7mgq_C,0,0.55
7mgq_C,1,0.12
7mgq_C,2,0.13
7mgq_C,3,0.22
7mgq_C,4,0.22
7mgq_C,5,0.56
7mgq_C,6,0.31
7mgq_C,7,0.31
7mgq_C,8,0.31
7mgq_C,9,0.38
7mha_L,0,0.12
7mha_L,1,0.05
7mha_L,2,0.0
7mha_L,3,0.8
7mha_L,4,0.8
7mha_L,5,0.71
7mha_L,6,0.84
7mha_L,7,0.84
7mha_L,8,0.84
7mha_L,9,0.32
7mha_M,0,0.07
7mha_M,1,0.29
7mha_M,2,0.0
7mha_M,3,0.91
7mha_M,4,0.91
7mha_M,5,0.73
7mha_M,6,0.15
7mha_M,7,0.15
7mha_M,8,0.15
7mha_M,9,0.35
7mk4_A,0,0.38
7mk4_A,1,0.4
7mk4_A,2,0.46
7mk4_A,3,0.71
7mk4_A,4,0.71
7mk4_A,5,0.26
7mk4_A,6,0.29
7mk4_A,7,0.29
7mk4_A,8,0.29
7mk4_A,9,0.45
7mkr_AAA,0,0.16
7mkr_AAA,1,0.19
7mkr_AAA,2,0.09
7mkr_AAA,3,0.25
7mkr_AAA,4,0.25
7mkr_AAA,5,0.19
7mkr_AAA,6,0.07
7mkr_AAA,7,0.07
7mkr_AAA,8,0.07
7mkr_AAA,9,0.18
7mks_AAA,0,0.15
7mks_AAA,1,0.23
7mks_AAA,2,0.1
7mks_AAA,3,0.23
7mks_AAA,4,0.23
7mks_AAA,5,0.25
7mks_AAA,6,0.09
7mks_AAA,7,0.09
7mks_AAA,8,0.09
7mks_AAA,9,0.15
7mla_A,0,0.55
7mla_A,1,0.28
7mla_A,2,0.26
7mla_A,3,0.14
7mla_A,4,0.14
7mla_A,5,0.23
7mla_A,6,0.03
7mla_A,7,0.03
7mla_A,8,0.03
7mla_A,9,0.61
7mmp_A,0,0.6
7mmp_A,1,0.41
7mmp_A,2,0.14
7mmp_A,3,0.11
7mmp_A,4,0.11
7mmp_A,5,0.38
7mmp_A,6,0.25
7mmp_A,7,0.25
7mmp_A,8,0.25
7mmp_A,9,0.18
7mmr_C,0,0.6
7mmr_C,1,0.41
7mmr_C,2,0.14
7mmr_C,3,0.1
7mmr_C,4,0.1
7mmr_C,5,0.38
7mmr_C,6,0.24
7mmr_C,7,0.24
7mmr_C,8,0.24
7mmr_C,9,0.18
7mms_A,0,0.6
7mms_A,1,0.41
7mms_A,2,0.14
7mms_A,3,0.11
7mms_A,4,0.11
7mms_A,5,0.39
7mms_A,6,0.26
7mms_A,7,0.26
7mms_A,8,0.26
7mms_A,9,0.21
7mmw_A,0,0.6
7mmw_A,1,0.41
7mmw_A,2,0.14
7mmw_A,3,0.1
7mmw_A,4,0.1
7mmw_A,5,0.38
7mmw_A,6,0.24
7mmw_A,7,0.24
7mmw_A,8,0.24
7mmw_A,9,0.18
7mnp_B,0,0.03
7mnp_B,1,0.24
7mnp_B,2,0.01
7mnp_B,3,0.42
7mnp_B,4,0.42
7mnp_B,5,0.14
7mnp_B,6,0.49
7mnp_B,7,0.49
7mnp_B,8,0.49
7mnp_B,9,0.2
7mnq_B,0,0.02
7mnq_B,1,0.23
7mnq_B,2,0.01
7mnq_B,3,0.39
7mnq_B,4,0.39
7mnq_B,5,0.05
7mnq_B,6,0.49
7mnq_B,7,0.49
7mnq_B,8,0.49
7mnq_B,9,0.19
7mnr_B,0,0.01
7mnr_B,1,0.26
7mnr_B,2,0.23
7mnr_B,3,0.0
7mnr_B,4,0.0
7mnr_B,5,0.01
7mnr_B,6,0.08
7mnr_B,7,0.08
7mnr_B,8,0.08
7mnr_B,9,0.7
7mns_B,0,0.04
7mns_B,1,0.35
7mns_B,2,0.14
7mns_B,3,0.05
7mns_B,4,0.05
7mns_B,5,0.02
7mns_B,6,0.47
7mns_B,7,0.47
7mns_B,8,0.47
7mns_B,9,0.46
7mnt_B,0,0.04
7mnt_B,1,0.37
7mnt_B,2,0.19
7mnt_B,3,0.41
7mnt_B,4,0.41
7mnt_B,5,0.04
7mnt_B,6,0.49
7mnt_B,7,0.49
7mnt_B,8,0.49
7mnt_B,9,0.46
7mnu_B,0,0.05
7mnu_B,1,0.38
7mnu_B,2,0.19
7mnu_B,3,0.41
7mnu_B,4,0.41
7mnu_B,5,0.04
7mnu_B,6,0.49
7mnu_B,7,0.49
7mnu_B,8,0.49
7mnu_B,9,0.46
7mnv_B,0,0.03
7mnv_B,1,0.28
7mnv_B,2,0.14
7mnv_B,3,0.0
7mnv_B,4,0.0
7mnv_B,5,0.22
7mnv_B,6,0.09
7mnv_B,7,0.09
7mnv_B,8,0.09
7mnv_B,9,0.54
7mny_A,0,0.01
7mny_A,1,0.0
7mny_A,2,0.0
7mny_A,3,0.0
7mny_A,4,0.0
7mny_A,5,0.82
7mny_A,6,0.07
7mny_A,7,0.07
7mny_A,8,0.07
7mny_A,9,0.16
7mny_C,0,0.02
7mny_C,1,0.0
7mny_C,2,0.0
7mny_C,3,0.0
7mny_C,4,0.0
7mny_C,5,0.82
7mny_C,6,0.07
7mny_C,7,0.07
7mny_C,8,0.07
7mny_C,9,0.16
7mny_E,0,0.02
7mny_E,1,0.0
7mny_E,2,0.0
7mny_E,3,0.0
7mny_E,4,0.0
7mny_E,5,0.8
7mny_E,6,0.16
7mny_E,7,0.16
7mny_E,8,0.16
7mny_E,9,0.19
7mny_I,0,0.01
7mny_I,1,0.0
7mny_I,2,0.0
7mny_I,3,0.0
7mny_I,4,0.0
7mny_I,5,0.82
7mny_I,6,0.07
7mny_I,7,0.07
7mny_I,8,0.07
7mny_I,9,0.16
7mny_K,0,0.02
7mny_K,1,0.0
7mny_K,2,0.0
7mny_K,3,0.0
7mny_K,4,0.0
7mny_K,5,0.82
7mny_K,6,0.07
7mny_K,7,0.07
7mny_K,8,0.07
7mny_K,9,0.16
7mo0_A,0,0.01
7mo0_A,1,0.0
7mo0_A,2,0.0
7mo0_A,3,0.0
7mo0_A,4,0.0
7mo0_A,5,0.82
7mo0_A,6,0.07
7mo0_A,7,0.07
7mo0_A,8,0.07
7mo0_A,9,0.16
7mo0_C,0,0.02
7mo0_C,1,0.0
7mo0_C,2,0.0
7mo0_C,3,0.0
7mo0_C,4,0.0
7mo0_C,5,0.81
7mo0_C,6,0.09
7mo0_C,7,0.09
7mo0_C,8,0.09
7mo0_C,9,0.17
7mo1_B,0,0.13
7mo1_B,1,0.32
7mo1_B,2,0.19
7mo1_B,3,0.37
7mo1_B,4,0.37
7mo1_B,5,0.1
7mo1_B,6,0.17
7mo1_B,7,0.17
7mo1_B,8,0.17
7mo1_B,9,0.48
7mo2_B,0,0.33
7mo2_B,1,0.09
7mo2_B,2,0.19
7mo2_B,3,0.0
7mo2_B,4,0.0
7mo2_B,5,0.06
7mo2_B,6,0.0
7mo2_B,7,0.0
7mo2_B,8,0.0
7mo2_B,9,0.92
7mo3_B,0,0.59
7mo3_B,1,0.4
7mo3_B,2,0.18
7mo3_B,3,0.03
7mo3_B,4,0.03
7mo3_B,5,0.08
7mo3_B,6,0.07
7mo3_B,7,0.07
7mo3_B,8,0.07
7mo3_B,9,0.47
7mo5_B,0,0.08
7mo5_B,1,0.36
7mo5_B,2,0.29
7mo5_B,3,0.49
7mo5_B,4,0.49
7mo5_B,5,0.5
7mo5_B,6,0.14
7mo5_B,7,0.14
7mo5_B,8,0.14
7mo5_B,9,0.53
7mpj_AI,0,0.09
7mpj_AI,1,0.31
7mpj_AI,2,0.03
7mpj_AI,3,0.47
7mpj_AI,4,0.47
7mpj_AI,5,0.06
7mpj_AI,6,0.2
7mpj_AI,7,0.2
7mpj_AI,8,0.2
7mpj_AI,9,0.24
7mpj_AP,0,0.19
7mpj_AP,1,0.24
7mpj_AP,2,0.08
7mpj_AP,3,0.0
7mpj_AP,4,0.0
7mpj_AP,5,0.32
7mpj_AP,6,0.04
7mpj_AP,7,0.04
7mpj_AP,8,0.04
7mpj_AP,9,0.06
7mpj_AX,0,0.17
7mpj_AX,1,0.26
7mpj_AX,2,0.01
7mpj_AX,3,0.01
7mpj_AX,4,0.01
7mpj_AX,5,0.56
7mpj_AX,6,0.15
7mpj_AX,7,0.15
7mpj_AX,8,0.15
7mpj_AX,9,0.08
7mqa_NQ,0,0.08
7mqa_NQ,1,0.34
7mqa_NQ,2,0.1
7mqa_NQ,3,0.34
7mqa_NQ,4,0.34
7mqa_NQ,5,0.54
7mqa_NQ,6,0.16
7mqa_NQ,7,0.16
7mqa_NQ,8,0.16
7mqa_NQ,9,0.29
7mqa_SI,0,0.31
7mqa_SI,1,0.24
7mqa_SI,2,0.1
7mqa_SI,3,0.36
7mqa_SI,4,0.36
7mqa_SI,5,0.6
7mqa_SI,6,0.29
7mqa_SI,7,0.29
7mqa_SI,8,0.29
7mqa_SI,9,0.48
7mqa_SL,0,0.24
7mqa_SL,1,0.16
7mqa_SL,2,0.04
7mqa_SL,3,0.03
7mqa_SL,4,0.03
7mqa_SL,5,0.24
7mqa_SL,6,0.02
7mqa_SL,7,0.02
7mqa_SL,8,0.02
7mqa_SL,9,0.33
7msc_1,0,0.03
7msc_1,1,0.28
7msc_1,2,0.25
7msc_1,3,0.01
7msc_1,4,0.01
7msc_1,5,0.09
7msc_1,6,0.14
7msc_1,7,0.14
7msc_1,8,0.14
7msc_1,9,0.53
7msc_6,0,0.05
7msc_6,1,0.3
7msc_6,2,0.17
7msc_6,3,0.0
7msc_6,4,0.0
7msc_6,5,0.05
7msc_6,6,0.16
7msc_6,7,0.16
7msc_6,8,0.16
7msc_6,9,0.53
7msc_R,0,0.07
7msc_R,1,0.2
7msc_R,2,0.05
7msc_R,3,0.02
7msc_R,4,0.02
7msc_R,5,0.27
7msc_R,6,0.08
7msc_R,7,0.08
7msc_R,8,0.08
7msc_R,9,0.46
7msc_X,0,0.44
7msc_X,1,0.04
7msc_X,2,0.0
7msc_X,3,0.0
7msc_X,4,0.0
7msc_X,5,0.7
7msc_X,6,0.08
7msc_X,7,0.08
7msc_X,8,0.08
7msc_X,9,0.56
7msk_A,0,0.58
7msk_A,1,0.46
7msk_A,2,0.13
7msk_A,3,0.19
7msk_A,4,0.19
7msk_A,5,0.34
7msk_A,6,0.44
7msk_A,7,0.44
7msk_A,8,0.44
7msk_A,9,0.18
7msk_B,0,0.58
7msk_B,1,0.46
7msk_B,2,0.13
7msk_B,3,0.19
7msk_B,4,0.19
7msk_B,5,0.34
7msk_B,6,0.44
7msk_B,7,0.44
7msk_B,8,0.44
7msk_B,9,0.18
7msm_X,0,0.43
7msm_X,1,0.05
7msm_X,2,0.0
7msm_X,3,0.0
7msm_X,4,0.0
7msm_X,5,0.7
7msm_X,6,0.08
7msm_X,7,0.08
7msm_X,8,0.08
7msm_X,9,0.56
7msp_A,0,0.36
7msp_A,1,0.44
7msp_A,2,0.15
7msp_A,3,0.61
7msp_A,4,0.61
7msp_A,5,0.18
7msp_A,6,0.65
7msp_A,7,0.65
7msp_A,8,0.65
7msp_A,9,0.42
7msp_B,0,0.36
7msp_B,1,0.44
7msp_B,2,0.15
7msp_B,3,0.61
7msp_B,4,0.61
7msp_B,5,0.18
7msp_B,6,0.65
7msp_B,7,0.65
7msp_B,8,0.65
7msp_B,9,0.42
7mt2_U,0,0.21
7mt2_U,1,0.18
7mt2_U,2,0.02
7mt2_U,3,0.09
7mt2_U,4,0.09
7mt2_U,5,0.29
7mt2_U,6,0.18
7mt2_U,7,0.18
7mt2_U,8,0.18
7mt2_U,9,0.21
7mty_A,0,0.0
7mty_A,1,0.01
7mty_A,2,0.0
7mty_A,3,0.0
7mty_A,4,0.0
7mty_A,5,0.25
7mty_A,6,1.0
7mty_A,7,1.0
7mty_A,8,1.0
7mty_A,9,0.24
7mu5_A,0,0.0
7mu5_A,1,1.0
7mu5_A,2,0.08
7mu5_A,3,0.0
7mu5_A,4,0.0
7mu5_A,5,0.0
7mu5_A,6,0.1
7mu5_A,7,0.1
7mu5_A,8,0.1
7mu5_A,9,0.01
7mu5_B,0,0.0
7mu5_B,1,1.0
7mu5_B,2,0.1
7mu5_B,3,0.0
7mu5_B,4,0.0
7mu5_B,5,0.0
7mu5_B,6,0.13
7mu5_B,7,0.13
7mu5_B,8,0.13
7mu5_B,9,0.03
7mu5_F,0,0.0
7mu5_F,1,1.0
7mu5_F,2,0.08
7mu5_F,3,0.0
7mu5_F,4,0.0
7mu5_F,5,0.0
7mu5_F,6,0.09
7mu5_F,7,0.09
7mu5_F,8,0.09
7mu5_F,9,0.01
7mvs_A,0,0.62
7mvs_A,1,0.3
7mvs_A,2,0.0
7mvs_A,3,0.0
7mvs_A,4,0.0
7mvs_A,5,0.64
7mvs_A,6,0.97
7mvs_A,7,0.97
7mvs_A,8,0.97
7mvs_A,9,0.17
7mvs_B,0,0.62
7mvs_B,1,0.3
7mvs_B,2,0.0
7mvs_B,3,0.0
7mvs_B,4,0.0
7mvs_B,5,0.64
7mvs_B,6,0.97
7mvs_B,7,0.97
7mvs_B,8,0.97
7mvs_B,9,0.17
7mw8_B,0,0.4
7mw8_B,1,0.33
7mw8_B,2,0.29
7mw8_B,3,0.22
7mw8_B,4,0.22
7mw8_B,5,0.38
7mw8_B,6,0.1
7mw8_B,7,0.1
7mw8_B,8,0.1
7mw8_B,9,0.5
7mw8_C,0,0.4
7mw8_C,1,0.33
7mw8_C,2,0.29
7mw8_C,3,0.22
7mw8_C,4,0.22
7mw8_C,5,0.38
7mw8_C,6,0.1
7mw8_C,7,0.1
7mw8_C,8,0.1
7mw8_C,9,0.5
7mwn_B,0,0.2
7mwn_B,1,0.19
7mwn_B,2,0.0
7mwn_B,3,0.02
7mwn_B,4,0.02
7mwn_B,5,0.61
7mwn_B,6,0.7
7mwn_B,7,0.7
7mwn_B,8,0.7
7mwn_B,9,0.48
7mxv_Z,0,0.09
7mxv_Z,1,0.43
7mxv_Z,2,0.05
7mxv_Z,3,0.1
7mxv_Z,4,0.1
7mxv_Z,5,0.36
7mxv_Z,6,0.79
7mxv_Z,7,0.79
7mxv_Z,8,0.79
7mxv_Z,9,0.4
7mxw_Z,0,0.09
7mxw_Z,1,0.43
7mxw_Z,2,0.05
7mxw_Z,3,0.1
7mxw_Z,4,0.1
7mxw_Z,5,0.35
7mxw_Z,6,0.79
7mxw_Z,7,0.79
7mxw_Z,8,0.79
7mxw_Z,9,0.4
7mxx_Z,0,0.09
7mxx_Z,1,0.42
7mxx_Z,2,0.04
7mxx_Z,3,0.1
7mxx_Z,4,0.1
7mxx_Z,5,0.37
7mxx_Z,6,0.79
7mxx_Z,7,0.79
7mxx_Z,8,0.79
7mxx_Z,9,0.38
7my0_A,0,0.46
7my0_A,1,0.31
7my0_A,2,0.12
7my0_A,3,0.41
7my0_A,4,0.41
7my0_A,5,0.55
7my0_A,6,0.14
7my0_A,7,0.14
7my0_A,8,0.14
7my0_A,9,0.48
7my0_B,0,0.46
7my0_B,1,0.31
7my0_B,2,0.12
7my0_B,3,0.41
7my0_B,4,0.41
7my0_B,5,0.55
7my0_B,6,0.14
7my0_B,7,0.14
7my0_B,8,0.14
7my0_B,9,0.48
7my1_AAA,0,0.46
7my1_AAA,1,0.31
7my1_AAA,2,0.12
7my1_AAA,3,0.41
7my1_AAA,4,0.41
7my1_AAA,5,0.55
7my1_AAA,6,0.14
7my1_AAA,7,0.14
7my1_AAA,8,0.14
7my1_AAA,9,0.48
7my6_A,0,0.39
7my6_A,1,0.31
7my6_A,2,0.0
7my6_A,3,0.1
7my6_A,4,0.1
7my6_A,5,0.59
7my6_A,6,0.83
7my6_A,7,0.83
7my6_A,8,0.83
7my6_A,9,0.28
7mz4_A,0,0.45
7mz4_A,1,0.01
7mz4_A,2,0.0
7mz4_A,3,0.0
7mz4_A,4,0.0
7mz4_A,5,0.93
7mz4_A,6,1.0
7mz4_A,7,1.0
7mz4_A,8,1.0
7mz4_A,9,0.0
7mz8_A,0,0.45
7mz8_A,1,0.01
7mz8_A,2,0.0
7mz8_A,3,0.0
7mz8_A,4,0.0
7mz8_A,5,0.93
7mz8_A,6,1.0
7mz8_A,7,1.0
7mz8_A,8,1.0
7mz8_A,9,0.0
7n18_A,0,0.46
7n18_A,1,0.23
7n18_A,2,0.28
7n18_A,3,0.05
7n18_A,4,0.05
7n18_A,5,0.34
7n18_A,6,0.02
7n18_A,7,0.02
7n18_A,8,0.02
7n18_A,9,0.65
7n18_B,0,0.45
7n18_B,1,0.22
7n18_B,2,0.29
7n18_B,3,0.04
7n18_B,4,0.04
7n18_B,5,0.36
7n18_B,6,0.02
7n18_B,7,0.02
7n18_B,8,0.02
7n18_B,9,0.64
7n1p_LE,0,0.28
7n1p_LE,1,0.31
7n1p_LE,2,0.19
7n1p_LE,3,0.01
7n1p_LE,4,0.01
7n1p_LE,5,0.51
7n1p_LE,6,0.16
7n1p_LE,7,0.16
7n1p_LE,8,0.16
7n1p_LE,9,0.21
7n1p_SB,0,0.25
7n1p_SB,1,0.29
7n1p_SB,2,0.07
7n1p_SB,3,0.31
7n1p_SB,4,0.31
