pdbid,ion,lig_labs,target
5kut_B,MG,9,0
5kut_C,MG,0,0
5kut_C,MG,1,0
5kut_C,MG,2,0
5kut_C,MG,3,0
5kut_C,MG,4,0
5kut_C,MG,5,1
5kut_C,MG,6,0
5kut_C,MG,7,0
5kut_C,MG,8,0
5kut_C,MG,9,0
5t9j_A,MG,0,0
5t9j_A,MG,1,0
5t9j_A,MG,2,0
5t9j_A,MG,3,0
5t9j_A,MG,4,0
5t9j_A,MG,5,1
5t9j_A,MG,6,0
5t9j_A,MG,7,0
5t9j_A,MG,8,0
5t9j_A,MG,9,0
5t9j_B,MG,0,0
5t9j_B,MG,1,0
5t9j_B,MG,2,0
5t9j_B,MG,3,0
5t9j_B,MG,4,0
5t9j_B,MG,5,1
5t9j_B,MG,6,0
5t9j_B,MG,7,0
5t9j_B,MG,8,0
5t9j_B,MG,9,0
5kt0_A,MG,0,0
5kt0_A,MG,1,0
5kt0_A,MG,2,0
5kt0_A,MG,3,0
5kt0_A,MG,4,0
5kt0_A,MG,5,1
5kt0_A,MG,6,0
5kt0_A,MG,7,0
5kt0_A,MG,8,0
5kt0_A,MG,9,0
5le5_I,MG,0,0
5le5_I,MG,1,0
5le5_I,MG,2,0
5le5_I,MG,3,0
5le5_I,MG,4,0
5le5_I,MG,5,1
5le5_I,MG,6,0
5le5_I,MG,7,0
5le5_I,MG,8,0
5le5_I,MG,9,0
5le5_b,MG,0,0
5le5_b,MG,1,0
5le5_b,MG,2,0
5le5_b,MG,3,0
5le5_b,MG,4,0
5le5_b,MG,5,1
5le5_b,MG,6,0
5le5_b,MG,7,0
5le5_b,MG,8,0
5le5_b,MG,9,0
5cyo_A,MG,0,0
5cyo_A,MG,1,0
5cyo_A,MG,2,0
5cyo_A,MG,3,0
5cyo_A,MG,4,0
5cyo_A,MG,5,1
5cyo_A,MG,6,0
5cyo_A,MG,7,0
5cyo_A,MG,8,0
5cyo_A,MG,9,0
5cyo_B,MG,0,0
5cyo_B,MG,1,0
5cyo_B,MG,2,0
5cyo_B,MG,3,0
5cyo_B,MG,4,0
5cyo_B,MG,5,1
5cyo_B,MG,6,0
5cyo_B,MG,7,0
5cyo_B,MG,8,0
5cyo_B,MG,9,0
5cyp_A,MG,0,0
5cyp_A,MG,1,0
5cyp_A,MG,2,0
5cyp_A,MG,3,0
5cyp_A,MG,4,0
5cyp_A,MG,5,1
5cyp_A,MG,6,0
5cyp_A,MG,7,0
5cyp_A,MG,8,0
5cyp_A,MG,9,0
5cyp_B,MG,0,0
5cyp_B,MG,1,0
5cyp_B,MG,2,0
5cyp_B,MG,3,0
5cyp_B,MG,4,0
5cyp_B,MG,5,1
5cyp_B,MG,6,0
5cyp_B,MG,7,0
5cyp_B,MG,8,0
5cyp_B,MG,9,0
5cyp_C,MG,0,0
5cyp_C,MG,1,0
5cyp_C,MG,2,0
5cyp_C,MG,3,0
5cyp_C,MG,4,0
5cyp_C,MG,5,1
5cyp_C,MG,6,0
5cyp_C,MG,7,0
5cyp_C,MG,8,0
5cyp_C,MG,9,0
5cyp_D,MG,0,0
5cyp_D,MG,1,0
5cyp_D,MG,2,0
5cyp_D,MG,3,0
5cyp_D,MG,4,0
5cyp_D,MG,5,1
5cyp_D,MG,6,0
5cyp_D,MG,7,0
5cyp_D,MG,8,0
5cyp_D,MG,9,0
5exc_E,MG,0,0
5exc_E,MG,1,0
5exc_E,MG,2,0
5exc_E,MG,3,0
5exc_E,MG,4,0
5exc_E,MG,5,1
5exc_E,MG,6,0
5exc_E,MG,7,0
5exc_E,MG,8,0
5exc_E,MG,9,0
5ce3_B,MG,0,0
5ce3_B,MG,1,0
5ce3_B,MG,2,0
5ce3_B,MG,3,0
5ce3_B,MG,4,0
5ce3_B,MG,5,1
5ce3_B,MG,6,0
5ce3_B,MG,7,0
5ce3_B,MG,8,0
5ce3_B,MG,9,0
4zqf_A,MG,0,0
4zqf_A,MG,1,0
4zqf_A,MG,2,0
4zqf_A,MG,3,0
4zqf_A,MG,4,0
4zqf_A,MG,5,1
4zqf_A,MG,6,0
4zqf_A,MG,7,0
4zqf_A,MG,8,0
4zqf_A,MG,9,0
4zqg_A,MG,0,0
4zqg_A,MG,1,0
4zqg_A,MG,2,0
4zqg_A,MG,3,0
4zqg_A,MG,4,0
4zqg_A,MG,5,1
4zqg_A,MG,6,0
4zqg_A,MG,7,0
4zqg_A,MG,8,0
4zqg_A,MG,9,0
5ayr_A,MG,0,0
5ayr_A,MG,1,0
5ayr_A,MG,2,0
5ayr_A,MG,3,0
5ayr_A,MG,4,0
5ayr_A,MG,5,1
5ayr_A,MG,6,0
5ayr_A,MG,7,0
5ayr_A,MG,8,0
5ayr_A,MG,9,0
5jmd_A,MG,0,0
5jmd_A,MG,1,0
5jmd_A,MG,2,0
5jmd_A,MG,3,0
5jmd_A,MG,4,0
5jmd_A,MG,5,1
5jmd_A,MG,6,0
5jmd_A,MG,7,0
5jmd_A,MG,8,0
5jmd_A,MG,9,0
5jmf_A,MG,0,0
5jmf_A,MG,1,0
5jmf_A,MG,2,0
5jmf_A,MG,3,0
5jmf_A,MG,4,0
5jmf_A,MG,5,1
5jmf_A,MG,6,0
5jmf_A,MG,7,0
5jmf_A,MG,8,0
5jmf_A,MG,9,0
5jjb_A,MG,0,0
5jjb_A,MG,1,0
5jjb_A,MG,2,0
5jjb_A,MG,3,0
5jjb_A,MG,4,0
5jjb_A,MG,5,1
5jjb_A,MG,6,0
5jjb_A,MG,7,0
5jjb_A,MG,8,0
5jjb_A,MG,9,0
5j32_A,MG,0,0
5j32_A,MG,1,0
5j32_A,MG,2,0
5j32_A,MG,3,0
5j32_A,MG,4,0
5j32_A,MG,5,1
5j32_A,MG,6,0
5j32_A,MG,7,0
5j32_A,MG,8,0
5j32_A,MG,9,0
5j32_B,MG,0,0
5j32_B,MG,1,0
5j32_B,MG,2,0
5j32_B,MG,3,0
5j32_B,MG,4,0
5j32_B,MG,5,1
5j32_B,MG,6,0
5j32_B,MG,7,0
5j32_B,MG,8,0
5j32_B,MG,9,0
5j34_A,MG,0,0
5j34_A,MG,1,0
5j34_A,MG,2,0
5j34_A,MG,3,0
5j34_A,MG,4,0
5j34_A,MG,5,1
5j34_A,MG,6,0
5j34_A,MG,7,0
5j34_A,MG,8,0
5j34_A,MG,9,0
4wi1_A,MG,0,0
4wi1_A,MG,1,0
4wi1_A,MG,2,0
4wi1_A,MG,3,0
4wi1_A,MG,4,0
4wi1_A,MG,5,1
4wi1_A,MG,6,0
4wi1_A,MG,7,0
4wi1_A,MG,8,0
4wi1_A,MG,9,0
5iit_C,MG,0,0
5iit_C,MG,1,0
5iit_C,MG,2,0
5iit_C,MG,3,0
5iit_C,MG,4,0
5iit_C,MG,5,1
5iit_C,MG,6,0
5iit_C,MG,7,0
5iit_C,MG,8,0
5iit_C,MG,9,0
5is2_A,MG,0,0
5is2_A,MG,1,0
5is2_A,MG,2,0
5is2_A,MG,3,0
5is2_A,MG,4,0
5is2_A,MG,5,1
5is2_A,MG,6,0
5is2_A,MG,7,0
5is2_A,MG,8,0
5is2_A,MG,9,0
5it0_A,MG,0,0
5it0_A,MG,1,0
5it0_A,MG,2,0
5it0_A,MG,3,0
5it0_A,MG,4,0
5it0_A,MG,5,1
5it0_A,MG,6,0
5it0_A,MG,7,0
5it0_A,MG,8,0
5it0_A,MG,9,0
5it4_A,MG,0,0
5it4_A,MG,1,0
5it4_A,MG,2,0
5it4_A,MG,3,0
5it4_A,MG,4,0
5it4_A,MG,5,1
5it4_A,MG,6,0
5it4_A,MG,7,0
5it4_A,MG,8,0
5it4_A,MG,9,0
4z51_A,MG,0,0
4z51_A,MG,1,0
4z51_A,MG,2,0
4z51_A,MG,3,0
4z51_A,MG,4,0
4z51_A,MG,5,1
4z51_A,MG,6,0
4z51_A,MG,7,0
4z51_A,MG,8,0
4z51_A,MG,9,0
4z54_A,MG,0,0
4z54_A,MG,1,0
4z54_A,MG,2,0
4z54_A,MG,3,0
4z54_A,MG,4,0
4z54_A,MG,5,1
4z54_A,MG,6,0
4z54_A,MG,7,0
4z54_A,MG,8,0
4z54_A,MG,9,0
4z54_B,MG,0,0
4z54_B,MG,1,0
4z54_B,MG,2,0
4z54_B,MG,3,0
4z54_B,MG,4,0
4z54_B,MG,5,1
4z54_B,MG,6,0
4z54_B,MG,7,0
4z54_B,MG,8,0
4z54_B,MG,9,0
5cz7_K,MG,0,0
5cz7_K,MG,1,0
5cz7_K,MG,2,0
5cz7_K,MG,3,0
5cz7_K,MG,4,0
5cz7_K,MG,5,1
5cz7_K,MG,6,0
5cz7_K,MG,7,0
5cz7_K,MG,8,0
5cz7_K,MG,9,0
5cz8_Y,MG,0,0
5cz8_Y,MG,1,0
5cz8_Y,MG,2,0
5cz8_Y,MG,3,0
5cz8_Y,MG,4,0
5cz8_Y,MG,5,1
5cz8_Y,MG,6,0
5cz8_Y,MG,7,0
5cz8_Y,MG,8,0
5cz8_Y,MG,9,0
5cz9_K,MG,0,0
5cz9_K,MG,1,0
5cz9_K,MG,2,0
5cz9_K,MG,3,0
5cz9_K,MG,4,0
5cz9_K,MG,5,1
5cz9_K,MG,6,0
5cz9_K,MG,7,0
5cz9_K,MG,8,0
5cz9_K,MG,9,0
5cza_K,MG,0,0
5cza_K,MG,1,0
5cza_K,MG,2,0
5cza_K,MG,3,0
5cza_K,MG,4,0
5cza_K,MG,5,1
5cza_K,MG,6,0
5cza_K,MG,7,0
5cza_K,MG,8,0
5cza_K,MG,9,0
5d0v_K,MG,0,0
5d0v_K,MG,1,0
5d0v_K,MG,2,0
5d0v_K,MG,3,0
5d0v_K,MG,4,0
5d0v_K,MG,5,1
5d0v_K,MG,6,0
5d0v_K,MG,7,0
5d0v_K,MG,8,0
5d0v_K,MG,9,0
5d0w_K,MG,0,0
5d0w_K,MG,1,0
5d0w_K,MG,2,0
5d0w_K,MG,3,0
5d0w_K,MG,4,0
5d0w_K,MG,5,1
5d0w_K,MG,6,0
5d0w_K,MG,7,0
5d0w_K,MG,8,0
5d0w_K,MG,9,0
5fgd_Y,MG,0,0
5fgd_Y,MG,1,0
5fgd_Y,MG,2,0
5fgd_Y,MG,3,0
5fgd_Y,MG,4,0
5fgd_Y,MG,5,1
5fgd_Y,MG,6,0
5fgd_Y,MG,7,0
5fgd_Y,MG,8,0
5fgd_Y,MG,9,0
5fge_K,MG,0,0
5fge_K,MG,1,0
5fge_K,MG,2,0
5fge_K,MG,3,0
5fge_K,MG,4,0
5fge_K,MG,5,1
5fge_K,MG,6,0
5fge_K,MG,7,0
5fge_K,MG,8,0
5fge_K,MG,9,0
5fgf_K,MG,0,0
5fgf_K,MG,1,0
5fgf_K,MG,2,0
5fgf_K,MG,3,0
5fgf_K,MG,4,0
5fgf_K,MG,5,1
5fgf_K,MG,6,0
5fgf_K,MG,7,0
5fgf_K,MG,8,0
5fgf_K,MG,9,0
5fgi_N,MG,0,0
5fgi_N,MG,1,0
5fgi_N,MG,2,0
5fgi_N,MG,3,0
5fgi_N,MG,4,0
5fgi_N,MG,5,1
5fgi_N,MG,6,0
5fgi_N,MG,7,0
5fgi_N,MG,8,0
5fgi_N,MG,9,0
4yqf_B,MG,0,0
4yqf_B,MG,1,0
4yqf_B,MG,2,0
4yqf_B,MG,3,0
4yqf_B,MG,4,0
4yqf_B,MG,5,1
4yqf_B,MG,6,0
4yqf_B,MG,7,0
4yqf_B,MG,8,0
4yqf_B,MG,9,0
4yqf_A,MG,0,0
4yqf_A,MG,1,0
4yqf_A,MG,2,0
4yqf_A,MG,3,0
4yqf_A,MG,4,0
4yqf_A,MG,5,1
4yqf_A,MG,6,0
4yqf_A,MG,7,0
4yqf_A,MG,8,0
4yqf_A,MG,9,0
4y1p_A,MG,0,0
4y1p_A,MG,1,0
4y1p_A,MG,2,0
4y1p_A,MG,3,0
4y1p_A,MG,4,0
4y1p_A,MG,5,1
4y1p_A,MG,6,0
4y1p_A,MG,7,0
4y1p_A,MG,8,0
4y1p_A,MG,9,0
4yb4_A,MG,0,0
4yb4_A,MG,1,0
4yb4_A,MG,2,0
4yb4_A,MG,3,0
4yb4_A,MG,4,0
4yb4_A,MG,5,1
4yb4_A,MG,6,0
4yb4_A,MG,7,0
4yb4_A,MG,8,0
4yb4_A,MG,9,0
5chg_A,MG,0,0
5chg_A,MG,1,0
5chg_A,MG,2,0
5chg_A,MG,3,0
5chg_A,MG,4,0
5chg_A,MG,5,1
5chg_A,MG,6,0
5chg_A,MG,7,0
5chg_A,MG,8,0
5chg_A,MG,9,0
4rqi_D,MG,0,0
4rqi_D,MG,1,0
4rqi_D,MG,2,0
4rqi_D,MG,3,0
4rqi_D,MG,4,0
4rqi_D,MG,5,1
4rqi_D,MG,6,0
4rqi_D,MG,7,0
4rqi_D,MG,8,0
4rqi_D,MG,9,0
5ctu_B,MG,0,0
5ctu_B,MG,1,0
5ctu_B,MG,2,0
5ctu_B,MG,3,0
5ctu_B,MG,4,0
5ctu_B,MG,5,1
5ctu_B,MG,6,0
5ctu_B,MG,7,0
5ctu_B,MG,8,0
5ctu_B,MG,9,0
4s35_A,MG,0,0
4s35_A,MG,1,0
4s35_A,MG,2,0
4s35_A,MG,3,0
4s35_A,MG,4,0
4s35_A,MG,5,1
4s35_A,MG,6,0
4s35_A,MG,7,0
4s35_A,MG,8,0
4s35_A,MG,9,0
5a8m_A,MG,0,0
5a8m_A,MG,1,0
5a8m_A,MG,2,0
5a8m_A,MG,3,0
5a8m_A,MG,4,0
5a8m_A,MG,5,1
5a8m_A,MG,6,0
5a8m_A,MG,7,0
5a8m_A,MG,8,0
5a8m_A,MG,9,0
5a8m_B,MG,0,0
5a8m_B,MG,1,0
5a8m_B,MG,2,0
5a8m_B,MG,3,0
5a8m_B,MG,4,0
5a8m_B,MG,5,1
5a8m_B,MG,6,0
5a8m_B,MG,7,0
5a8m_B,MG,8,0
5a8m_B,MG,9,0
5a94_B,MG,0,0
5a94_B,MG,1,0
5a94_B,MG,2,0
5a94_B,MG,3,0
5a94_B,MG,4,0
5a94_B,MG,5,1
5a94_B,MG,6,0
5a94_B,MG,7,0
5a94_B,MG,8,0
5a94_B,MG,9,0
5a95_A,MG,0,0
5a95_A,MG,1,0
5a95_A,MG,2,0
5a95_A,MG,3,0
5a95_A,MG,4,0
5a95_A,MG,5,1
5a95_A,MG,6,0
5a95_A,MG,7,0
5a95_A,MG,8,0
5a95_A,MG,9,0
4v2i_A,MG,0,0
4v2i_A,MG,1,0
4v2i_A,MG,2,0
4v2i_A,MG,3,0
4v2i_A,MG,4,0
4v2i_A,MG,5,1
4v2i_A,MG,6,0
4v2i_A,MG,7,0
4v2i_A,MG,8,0
4v2i_A,MG,9,0
5fr1_B,MG,0,0
5fr1_B,MG,1,0
5fr1_B,MG,2,0
5fr1_B,MG,3,0
5fr1_B,MG,4,0
5fr1_B,MG,5,1
5fr1_B,MG,6,0
5fr1_B,MG,7,0
5fr1_B,MG,8,0
5fr1_B,MG,9,0
4rzu_B,MG,0,0
4rzu_B,MG,1,0
4rzu_B,MG,2,0
4rzu_B,MG,3,0
4rzu_B,MG,4,0
4rzu_B,MG,5,1
4rzu_B,MG,6,0
4rzu_B,MG,7,0
4rzu_B,MG,8,0
4rzu_B,MG,9,0
4x6z_Q,MG,0,0
4x6z_Q,MG,1,0
4x6z_Q,MG,2,0
4x6z_Q,MG,3,0
4x6z_Q,MG,4,0
4x6z_Q,MG,5,1
4x6z_Q,MG,6,0
4x6z_Q,MG,7,0
4x6z_Q,MG,8,0
4x6z_Q,MG,9,0
4x6z_S,MG,0,0
4x6z_S,MG,1,0
4x6z_S,MG,2,0
4x6z_S,MG,3,0
4x6z_S,MG,4,0
4x6z_S,MG,5,1
4x6z_S,MG,6,0
4x6z_S,MG,7,0
4x6z_S,MG,8,0
4x6z_S,MG,9,0
4x6z_Y,MG,0,0
4x6z_Y,MG,1,0
4x6z_Y,MG,2,0
4x6z_Y,MG,3,0
4x6z_Y,MG,4,0
4x6z_Y,MG,5,1
4x6z_Y,MG,6,0
4x6z_Y,MG,7,0
4x6z_Y,MG,8,0
4x6z_Y,MG,9,0
5ddr_C,MG,0,0
5ddr_C,MG,1,0
5ddr_C,MG,2,0
5ddr_C,MG,3,0
5ddr_C,MG,4,0
5ddr_C,MG,5,1
5ddr_C,MG,6,0
5ddr_C,MG,7,0
5ddr_C,MG,8,0
5ddr_C,MG,9,0
5a8a_A,MG,0,0
5a8a_A,MG,1,0
5a8a_A,MG,2,0
5a8a_A,MG,3,0
5a8a_A,MG,4,0
5a8a_A,MG,5,1
5a8a_A,MG,6,0
5a8a_A,MG,7,0
5a8a_A,MG,8,0
5a8a_A,MG,9,0
5cgf_K,MG,0,0
5cgf_K,MG,1,0
5cgf_K,MG,2,0
5cgf_K,MG,3,0
5cgf_K,MG,4,0
5cgf_K,MG,5,1
5cgf_K,MG,6,0
5cgf_K,MG,7,0
5cgf_K,MG,8,0
5cgf_K,MG,9,0
4wxw_A,MG,0,0
4wxw_A,MG,1,0
4wxw_A,MG,2,0
4wxw_A,MG,3,0
4wxw_A,MG,4,0
4wxw_A,MG,5,1
4wxw_A,MG,6,0
4wxw_A,MG,7,0
4wxw_A,MG,8,0
4wxw_A,MG,9,0
5d7r_B,MG,0,0
5d7r_B,MG,1,0
5d7r_B,MG,2,0
5d7r_B,MG,3,0
5d7r_B,MG,4,0
5d7r_B,MG,5,1
5d7r_B,MG,6,0
5d7r_B,MG,7,0
5d7r_B,MG,8,0
5d7r_B,MG,9,0
4xdd_A,MG,0,0
4xdd_A,MG,1,0
4xdd_A,MG,2,0
4xdd_A,MG,3,0
4xdd_A,MG,4,0
4xdd_A,MG,5,1
4xdd_A,MG,6,0
4xdd_A,MG,7,0
4xdd_A,MG,8,0
4xdd_A,MG,9,0
4yds_A,MG,0,0
4yds_A,MG,1,0
4yds_A,MG,2,0
4yds_A,MG,3,0
4yds_A,MG,4,0
4yds_A,MG,5,1
4yds_A,MG,6,0
4yds_A,MG,7,0
4yds_A,MG,8,0
4yds_A,MG,9,0
5d7d_B,MG,0,0
5d7d_B,MG,1,0
5d7d_B,MG,2,0
5d7d_B,MG,3,0
5d7d_B,MG,4,0
5d7d_B,MG,5,1
5d7d_B,MG,6,0
5d7d_B,MG,7,0
5d7d_B,MG,8,0
5d7d_B,MG,9,0
5dmp_A,MG,0,0
5dmp_A,MG,1,0
5dmp_A,MG,2,0
5dmp_A,MG,3,0
5dmp_A,MG,4,0
5dmp_A,MG,5,1
5dmp_A,MG,6,0
5dmp_A,MG,7,0
5dmp_A,MG,8,0
5dmp_A,MG,9,0
5a2w_B,MG,0,0
5a2w_B,MG,1,0
5a2w_B,MG,2,0
5a2w_B,MG,3,0
5a2w_B,MG,4,0
5a2w_B,MG,5,1
5a2w_B,MG,6,0
5a2w_B,MG,7,0
5a2w_B,MG,8,0
5a2w_B,MG,9,0
5a2y_B,MG,0,0
5a2y_B,MG,1,0
5a2y_B,MG,2,0
5a2y_B,MG,3,0
5a2y_B,MG,4,0
5a2y_B,MG,5,1
5a2y_B,MG,6,0
5a2y_B,MG,7,0
5a2y_B,MG,8,0
5a2y_B,MG,9,0
5a2z_A,MG,0,0
5a2z_A,MG,1,0
5a2z_A,MG,2,0
5a2z_A,MG,3,0
5a2z_A,MG,4,0
5a2z_A,MG,5,1
5a2z_A,MG,6,0
5a2z_A,MG,7,0
5a2z_A,MG,8,0
5a2z_A,MG,9,0
5a2z_B,MG,0,0
5a2z_B,MG,1,0
5a2z_B,MG,2,0
5a2z_B,MG,3,0
5a2z_B,MG,4,0
5a2z_B,MG,5,1
5a2z_B,MG,6,0
5a2z_B,MG,7,0
5a2z_B,MG,8,0
5a2z_B,MG,9,0
5a30_A,MG,0,0
5a30_A,MG,1,0
5a30_A,MG,2,0
5a30_A,MG,3,0
5a30_A,MG,4,0
5a30_A,MG,5,1
5a30_A,MG,6,0
5a30_A,MG,7,0
5a30_A,MG,8,0
5a30_A,MG,9,0
5a30_B,MG,0,0
5a30_B,MG,1,0
5a30_B,MG,2,0
5a30_B,MG,3,0
5a30_B,MG,4,0
5a30_B,MG,5,1
5a30_B,MG,6,0
5a30_B,MG,7,0
5a30_B,MG,8,0
5a30_B,MG,9,0
4z71_B,MG,0,0
4z71_B,MG,1,0
4z71_B,MG,2,0
4z71_B,MG,3,0
4z71_B,MG,4,0
4z71_B,MG,5,1
4z71_B,MG,6,0
4z71_B,MG,7,0
4z71_B,MG,8,0
4z71_B,MG,9,0
4r74_B,MG,0,0
4r74_B,MG,1,0
4r74_B,MG,2,0
4r74_B,MG,3,0
4r74_B,MG,4,0
4r74_B,MG,5,1
4r74_B,MG,6,0
4r74_B,MG,7,0
4r74_B,MG,8,0
4r74_B,MG,9,0
3x0e_A,MG,0,0
3x0e_A,MG,1,0
3x0e_A,MG,2,0
3x0e_A,MG,3,0
3x0e_A,MG,4,0
3x0e_A,MG,5,1
3x0e_A,MG,6,0
3x0e_A,MG,7,0
3x0e_A,MG,8,0
3x0e_A,MG,9,0
5c0p_A,MG,0,0
5c0p_A,MG,1,0
5c0p_A,MG,2,0
5c0p_A,MG,3,0
5c0p_A,MG,4,0
5c0p_A,MG,5,1
5c0p_A,MG,6,0
5c0p_A,MG,7,0
5c0p_A,MG,8,0
5c0p_A,MG,9,0
4ng4_A,MG,0,0
4ng4_A,MG,1,0
4ng4_A,MG,2,0
4ng4_A,MG,3,0
4ng4_A,MG,4,0
4ng4_A,MG,5,1
4ng4_A,MG,6,0
4ng4_A,MG,7,0
4ng4_A,MG,8,0
4ng4_A,MG,9,0
4ng4_B,MG,0,0
4ng4_B,MG,1,0
4ng4_B,MG,2,0
4ng4_B,MG,3,0
4ng4_B,MG,4,0
4ng4_B,MG,5,1
4ng4_B,MG,6,0
4ng4_B,MG,7,0
4ng4_B,MG,8,0
4ng4_B,MG,9,0
4ng4_C,MG,0,0
4ng4_C,MG,1,0
4ng4_C,MG,2,0
4ng4_C,MG,3,0
4ng4_C,MG,4,0
4ng4_C,MG,5,1
4ng4_C,MG,6,0
4ng4_C,MG,7,0
4ng4_C,MG,8,0
4ng4_C,MG,9,0
4y81_C,MG,0,0
4y81_C,MG,1,0
4y81_C,MG,2,0
4y81_C,MG,3,0
4y81_C,MG,4,0
4y81_C,MG,5,1
4y81_C,MG,6,0
4y81_C,MG,7,0
4y81_C,MG,8,0
4y81_C,MG,9,0
4zkf_A,MG,0,0
4zkf_A,MG,1,0
4zkf_A,MG,2,0
4zkf_A,MG,3,0
4zkf_A,MG,4,0
4zkf_A,MG,5,1
4zkf_A,MG,6,0
4zkf_A,MG,7,0
4zkf_A,MG,8,0
4zkf_A,MG,9,0
4unf_A,MG,0,0
4unf_A,MG,1,0
4unf_A,MG,2,0
4unf_A,MG,3,0
4unf_A,MG,4,0
4unf_A,MG,5,1
4unf_A,MG,6,0
4unf_A,MG,7,0
4unf_A,MG,8,0
4unf_A,MG,9,0
4zir_A,MG,0,0
4zir_A,MG,1,0
4zir_A,MG,2,0
4zir_A,MG,3,0
4zir_A,MG,4,0
4zir_A,MG,5,1
4zir_A,MG,6,0
4zir_A,MG,7,0
4zir_A,MG,8,0
4zir_A,MG,9,0
4rwg_B,MG,0,0
4rwg_B,MG,1,0
4rwg_B,MG,2,0
4rwg_B,MG,3,0
4rwg_B,MG,4,0
4rwg_B,MG,5,1
4rwg_B,MG,6,0
4rwg_B,MG,7,0
4rwg_B,MG,8,0
4rwg_B,MG,9,0
4ziy_A,MG,0,0
4ziy_A,MG,1,0
4ziy_A,MG,2,0
4ziy_A,MG,3,0
4ziy_A,MG,4,0
4ziy_A,MG,5,1
4ziy_A,MG,6,0
4ziy_A,MG,7,0
4ziy_A,MG,8,0
4ziy_A,MG,9,0
4cvl_A,MG,0,0
4cvl_A,MG,1,0
4cvl_A,MG,2,0
4cvl_A,MG,3,0
4cvl_A,MG,4,0
4cvl_A,MG,5,1
4cvl_A,MG,6,0
4cvl_A,MG,7,0
4cvl_A,MG,8,0
4cvl_A,MG,9,0
4cvm_A,MG,0,0
4cvm_A,MG,1,0
4cvm_A,MG,2,0
4cvm_A,MG,3,0
4cvm_A,MG,4,0
4cvm_A,MG,5,1
4cvm_A,MG,6,0
4cvm_A,MG,7,0
4cvm_A,MG,8,0
4cvm_A,MG,9,0
4d3d_A,MG,0,0
4d3d_A,MG,1,0
4d3d_A,MG,2,0
4d3d_A,MG,3,0
4d3d_A,MG,4,0
4d3d_A,MG,5,1
4d3d_A,MG,6,0
4d3d_A,MG,7,0
4d3d_A,MG,8,0
4d3d_A,MG,9,0
4qf5_A,MG,0,0
4qf5_A,MG,1,0
4qf5_A,MG,2,0
4qf5_A,MG,3,0
4qf5_A,MG,4,0
4qf5_A,MG,5,1
4qf5_A,MG,6,0
4qf5_A,MG,7,0
4qf5_A,MG,8,0
4qf5_A,MG,9,0
4qf5_B,MG,0,0
4qf5_B,MG,1,0
4qf5_B,MG,2,0
4qf5_B,MG,3,0
4qf5_B,MG,4,0
4qf5_B,MG,5,1
4qf5_B,MG,6,0
4qf5_B,MG,7,0
4qf5_B,MG,8,0
4qf5_B,MG,9,0
4r5p_B,MG,0,0
4r5p_B,MG,1,0
4r5p_B,MG,2,0
4r5p_B,MG,3,0
4r5p_B,MG,4,0
4r5p_B,MG,5,1
4r5p_B,MG,6,0
4r5p_B,MG,7,0
4r5p_B,MG,8,0
4r5p_B,MG,9,0
4pdn_A,MG,0,0
4pdn_A,MG,1,0
4pdn_A,MG,2,0
4pdn_A,MG,3,0
4pdn_A,MG,4,0
4pdn_A,MG,5,1
4pdn_A,MG,6,0
4pdn_A,MG,7,0
4pdn_A,MG,8,0
4pdn_A,MG,9,0
4cn2_C,MG,0,0
4cn2_C,MG,1,0
4cn2_C,MG,2,0
4cn2_C,MG,3,0
4cn2_C,MG,4,0
4cn2_C,MG,5,1
4cn2_C,MG,6,0
4cn2_C,MG,7,0
4cn2_C,MG,8,0
4cn2_C,MG,9,0
4cn2_D,MG,0,0
4cn2_D,MG,1,0
4cn2_D,MG,2,0
4cn2_D,MG,3,0
4cn2_D,MG,4,0
4cn2_D,MG,5,1
4cn2_D,MG,6,0
4cn2_D,MG,7,0
4cn2_D,MG,8,0
4cn2_D,MG,9,0
4um7_A,MG,0,0
4um7_A,MG,1,0
4um7_A,MG,2,0
4um7_A,MG,3,0
4um7_A,MG,4,0
4um7_A,MG,5,1
4um7_A,MG,6,0
4um7_A,MG,7,0
4um7_A,MG,8,0
4um7_A,MG,9,0
4qux_K,MG,0,0
4qux_K,MG,1,0
4qux_K,MG,2,0
4qux_K,MG,3,0
4qux_K,MG,4,0
4qux_K,MG,5,1
4qux_K,MG,6,0
4qux_K,MG,7,0
4qux_K,MG,8,0
4qux_K,MG,9,0
4quy_K,MG,0,0
4quy_K,MG,1,0
4quy_K,MG,2,0
4quy_K,MG,3,0
4quy_K,MG,4,0
4quy_K,MG,5,1
4quy_K,MG,6,0
4quy_K,MG,7,0
4quy_K,MG,8,0
4quy_K,MG,9,0
4qv1_K,MG,0,0
4qv1_K,MG,1,0
4qv1_K,MG,2,0
4qv1_K,MG,3,0
4qv1_K,MG,4,0
4qv1_K,MG,5,1
4qv1_K,MG,6,0
4qv1_K,MG,7,0
4qv1_K,MG,8,0
4qv1_K,MG,9,0
4qv3_Y,MG,0,0
4qv3_Y,MG,1,0
4qv3_Y,MG,2,0
4qv3_Y,MG,3,0
4qv3_Y,MG,4,0
4qv3_Y,MG,5,1
4qv3_Y,MG,6,0
4qv3_Y,MG,7,0
4qv3_Y,MG,8,0
4qv3_Y,MG,9,0
4qv4_K,MG,0,0
4qv4_K,MG,1,0
4qv4_K,MG,2,0
4qv4_K,MG,3,0
4qv4_K,MG,4,0
4qv4_K,MG,5,1
