pdbid,labels,lmetal_pred
6w4e_B,6,0.87
6w4e_B,7,0.0
6w4e_B,8,0.0
6w4e_B,9,0.0
6w4f_B,0,0.5182
6w4f_B,1,0.0
6w4f_B,2,0.0
6w4f_B,3,0.0
6w4f_B,4,0.0
6w4f_B,5,0.8746
6w4f_B,6,0.8719
6w4f_B,7,0.0
6w4f_B,8,0.0
6w4f_B,9,0.0
6w6p_2,0,0.0
6w6p_2,1,0.0
6w6p_2,2,0.0
6w6p_2,3,0.0
6w6p_2,4,0.0
6w6p_2,5,0.0
6w6p_2,6,0.0
6w6p_2,7,0.0
6w6p_2,8,0.0
6w6p_2,9,0.9962
6w6p_3,0,0.0
6w6p_3,1,0.0
6w6p_3,2,0.0
6w6p_3,3,0.0
6w6p_3,4,0.0
6w6p_3,5,0.0
6w6p_3,6,0.0
6w6p_3,7,0.0
6w6p_3,8,0.0
6w6p_3,9,0.9906
6w6p_6,0,0.0
6w6p_6,1,0.0
6w6p_6,2,0.0
6w6p_6,3,0.0
6w6p_6,4,0.0
6w6p_6,5,0.0
6w6p_6,6,0.5059
6w6p_6,7,0.0
6w6p_6,8,0.0
6w6p_6,9,0.9956
6w6p_n,0,0.0
6w6p_n,1,0.0
6w6p_n,2,0.0
6w6p_n,3,0.0
6w6p_n,4,0.0
6w6p_n,5,0.0
6w6p_n,6,0.0
6w6p_n,7,0.0
6w6p_n,8,0.0
6w6p_n,9,0.9972
6w9c_A,0,0.0
6w9c_A,1,0.0
6w9c_A,2,0.0
6w9c_A,3,0.0
6w9c_A,4,0.0
6w9c_A,5,0.0
6w9c_A,6,0.4998
6w9c_A,7,0.0
6w9c_A,8,0.0
6w9c_A,9,0.9931
6w9n_A,0,0.0
6w9n_A,1,0.0
6w9n_A,2,0.0
6w9n_A,3,0.0
6w9n_A,4,0.0
6w9n_A,5,0.0
6w9n_A,6,0.0
6w9n_A,7,0.0
6w9n_A,8,0.0
6w9n_A,9,0.9982
6wak_A,0,0.6208
6wak_A,1,0.0
6wak_A,2,0.0
6wak_A,3,0.0
6wak_A,4,0.0
6wak_A,5,0.8959
6wak_A,6,0.938
6wak_A,7,0.0
6wak_A,8,0.0
6wak_A,9,0.0
6wak_B,0,0.6372
6wak_B,1,0.0
6wak_B,2,0.0
6wak_B,3,0.0
6wak_B,4,0.0
6wak_B,5,0.9068
6wak_B,6,0.9415
6wak_B,7,0.0
6wak_B,8,0.0
6wak_B,9,0.0
6wak_D,0,0.6206
6wak_D,1,0.0
6wak_D,2,0.0
6wak_D,3,0.0
6wak_D,4,0.0
6wak_D,5,0.8912
6wak_D,6,0.9361
6wak_D,7,0.0
6wak_D,8,0.0
6wak_D,9,0.4394
6wb4_B,0,0.0
6wb4_B,1,0.0
6wb4_B,2,0.0
6wb4_B,3,0.0
6wb4_B,4,0.0
6wb4_B,5,0.0
6wb4_B,6,0.0
6wb4_B,7,0.0
6wb4_B,8,0.0
6wb4_B,9,0.0
6wb7_A,0,0.0
6wb7_A,1,0.0
6wb7_A,2,0.0
6wb7_A,3,0.0
6wb7_A,4,0.0
6wb7_A,5,0.0
6wb7_A,6,0.0
6wb7_A,7,0.0
6wb7_A,8,0.0
6wb7_A,9,0.0
6wbs_A,0,0.0
6wbs_A,1,0.0
6wbs_A,2,0.0
6wbs_A,3,0.0
6wbs_A,4,0.0
6wbs_A,5,0.8335
6wbs_A,6,0.7919
6wbs_A,7,0.0
6wbs_A,8,0.0
6wbs_A,9,0.0
6wbs_B,0,0.3462
6wbs_B,1,0.0
6wbs_B,2,0.0
6wbs_B,3,0.0
6wbs_B,4,0.0
6wbs_B,5,0.8371
6wbs_B,6,0.8008
6wbs_B,7,0.0
6wbs_B,8,0.0
6wbs_B,9,0.0
6wbt_A,0,0.0
6wbt_A,1,0.0
6wbt_A,2,0.0
6wbt_A,3,0.0
6wbt_A,4,0.0
6wbt_A,5,0.0
6wbt_A,6,0.8575
6wbt_A,7,0.0
6wbt_A,8,0.0
6wbt_A,9,0.7661
6wbt_B,0,0.0
6wbt_B,1,0.0
6wbt_B,2,0.0
6wbt_B,3,0.0
6wbt_B,4,0.0
6wbt_B,5,0.0
6wbt_B,6,0.858
6wbt_B,7,0.0
6wbt_B,8,0.0
6wbt_B,9,0.7662
6wbt_D,0,0.0
6wbt_D,1,0.0
6wbt_D,2,0.0
6wbt_D,3,0.0
6wbt_D,4,0.0
6wbt_D,5,0.0
6wbt_D,6,0.8472
6wbt_D,7,0.0
6wbt_D,8,0.0
6wbt_D,9,0.7449
6wbv_A,0,0.0
6wbv_A,1,0.0
6wbv_A,2,0.0
6wbv_A,3,0.0
6wbv_A,4,0.0
6wbv_A,5,0.0
6wbv_A,6,0.0
6wbv_A,7,0.0
6wbv_A,8,0.0
6wbv_A,9,0.0
6wcn_A,0,0.0
6wcn_A,1,0.0
6wcn_A,2,0.0
6wcn_A,3,0.0
6wcn_A,4,0.0
6wcn_A,5,0.0
6wcn_A,6,0.5878
6wcn_A,7,0.0
6wcn_A,8,0.0
6wcn_A,9,0.5975
6wed_A,0,0.0
6wed_A,1,0.0
6wed_A,2,0.0
6wed_A,3,0.0
6wed_A,4,0.0
6wed_A,5,0.0
6wed_A,6,0.835
6wed_A,7,0.0
6wed_A,8,0.0
6wed_A,9,0.7375
6wee_B,0,0.0
6wee_B,1,0.0
6wee_B,2,0.0
6wee_B,3,0.0
6wee_B,4,0.0
6wee_B,5,0.0
6wee_B,6,0.8603
6wee_B,7,0.0
6wee_B,8,0.0
6wee_B,9,0.7685
6wee_F,0,0.0
6wee_F,1,0.0
6wee_F,2,0.0
6wee_F,3,0.0
6wee_F,4,0.0
6wee_F,5,0.0
6wee_F,6,0.8569
6wee_F,7,0.0
6wee_F,8,0.0
6wee_F,9,0.7686
6wef_B,0,0.0
6wef_B,1,0.0
6wef_B,2,0.0
6wef_B,3,0.0
6wef_B,4,0.0
6wef_B,5,0.0
6wef_B,6,0.8569
6wef_B,7,0.0
6wef_B,8,0.0
6wef_B,9,0.7677
6wet_AaA,0,0.9514
6wet_AaA,1,0.0
6wet_AaA,2,0.0
6wet_AaA,3,0.0
6wet_AaA,4,0.0
6wet_AaA,5,0.6039
6wet_AaA,6,0.9272
6wet_AaA,7,0.0
6wet_AaA,8,0.0
6wet_AaA,9,0.9207
6wet_BaB,0,0.9518
6wet_BaB,1,0.0
6wet_BaB,2,0.0
6wet_BaB,3,0.0
6wet_BaB,4,0.0
6wet_BaB,5,0.6096
6wet_BaB,6,0.9309
6wet_BaB,7,0.0
6wet_BaB,8,0.0
6wet_BaB,9,0.9252
6weu_AbA,0,0.9514
6weu_AbA,1,0.0
6weu_AbA,2,0.0
6weu_AbA,3,0.0
6weu_AbA,4,0.0
6weu_AbA,5,0.6037
6weu_AbA,6,0.927
6weu_AbA,7,0.0
6weu_AbA,8,0.0
6weu_AbA,9,0.9206
6weu_BbB,0,0.952
6weu_BbB,1,0.0
6weu_BbB,2,0.0
6weu_BbB,3,0.0
6weu_BbB,4,0.0
6weu_BbB,5,0.6059
6weu_BbB,6,0.9272
6weu_BbB,7,0.0
6weu_BbB,8,0.0
6weu_BbB,9,0.9207
6wev_AbA,0,0.9512
6wev_AbA,1,0.0
6wev_AbA,2,0.0
6wev_AbA,3,0.0
6wev_AbA,4,0.0
6wev_AbA,5,0.6043
6wev_AbA,6,0.9272
6wev_AbA,7,0.0
6wev_AbA,8,0.0
6wev_AbA,9,0.9206
6wev_BbB,0,0.9522
6wev_BbB,1,0.0
6wev_BbB,2,0.0
6wev_BbB,3,0.0
6wev_BbB,4,0.0
6wev_BbB,5,0.6069
6wev_BbB,6,0.9287
6wev_BbB,7,0.0
6wev_BbB,8,0.0
6wev_BbB,9,0.9224
6wew_BaB,0,0.9517
6wew_BaB,1,0.0
6wew_BaB,2,0.0
6wew_BaB,3,0.0
6wew_BaB,4,0.0
6wew_BaB,5,0.6083
6wew_BaB,6,0.9306
6wew_BaB,7,0.0
6wew_BaB,8,0.0
6wew_BaB,9,0.9252
6wh3_1,0,0.0
6wh3_1,1,0.0
6wh3_1,2,0.0
6wh3_1,3,0.0
6wh3_1,4,0.0
6wh3_1,5,0.0
6wh3_1,6,0.0
6wh3_1,7,0.0
6wh3_1,8,0.0
6wh3_1,9,0.0
6whe_B,0,0.0
6whe_B,1,0.0
6whe_B,2,0.0
6whe_B,3,0.0
6whe_B,4,0.0
6whe_B,5,0.6931
6whe_B,6,0.6191
6whe_B,7,0.0
6whe_B,8,0.0
6whe_B,9,0.0
6whn_A,0,0.4745
6whn_A,1,0.0
6whn_A,2,0.0
6whn_A,3,0.0
6whn_A,4,0.0
6whn_A,5,0.6151
6whn_A,6,0.8499
6whn_A,7,0.0
6whn_A,8,0.0
6whn_A,9,0.7687
6wi7_A,0,0.0
6wi7_A,1,0.0
6wi7_A,2,0.0
6wi7_A,3,0.0
6wi7_A,4,0.0
6wi7_A,5,0.0
6wi7_A,6,0.5253
6wi7_A,7,0.0
6wi7_A,8,0.0
6wi7_A,9,0.9986
6wij_A,0,0.4142
6wij_A,1,0.0
6wij_A,2,0.0
6wij_A,3,0.0
6wij_A,4,0.0
6wij_A,5,0.0
6wij_A,6,0.0
6wij_A,7,0.0
6wij_A,8,0.0
6wij_A,9,0.0
6wn2_A,0,0.0
6wn2_A,1,0.0
6wn2_A,2,0.0
6wn2_A,3,0.0
6wn2_A,4,0.0
6wn2_A,5,0.0
6wn2_A,6,0.6015
6wn2_A,7,0.0
6wn2_A,8,0.0
6wn2_A,9,0.0
6wni_A,0,0.9737
6wni_A,1,0.0
6wni_A,2,0.0
6wni_A,3,0.0
6wni_A,4,0.0
6wni_A,5,0.517
6wni_A,6,0.8644
6wni_A,7,0.0
6wni_A,8,0.0
6wni_A,9,0.7629
6wo7_A,0,0.9576
6wo7_A,1,0.0
6wo7_A,2,0.0
6wo7_A,3,0.0
6wo7_A,4,0.0
6wo7_A,5,0.9095
6wo7_A,6,0.9404
6wo7_A,7,0.0
6wo7_A,8,0.0
6wo7_A,9,0.0
6woo_ff,0,0.0
6woo_ff,1,0.0
6woo_ff,2,0.0
6woo_ff,3,0.0
6woo_ff,4,0.0
6woo_ff,5,0.0
6woo_ff,6,0.0
6woo_ff,7,0.0
6woo_ff,8,0.0
6woo_ff,9,0.996
6woo_j,0,0.0
6woo_j,1,0.0
6woo_j,2,0.0
6woo_j,3,0.0
6woo_j,4,0.0
6woo_j,5,0.0
6woo_j,6,0.0
6woo_j,7,0.0
6woo_j,8,0.0
6woo_j,9,0.9974
6wq1_A,0,0.0
6wq1_A,1,0.0
6wq1_A,2,0.0
6wq1_A,3,0.0
6wq1_A,4,0.0
6wq1_A,5,0.0
6wq1_A,6,0.0
6wq1_A,7,0.0
6wq1_A,8,0.0
6wq1_A,9,0.9103
6wq3_A,0,0.3827
6wq3_A,1,0.0
6wq3_A,2,0.0
6wq3_A,3,0.0
6wq3_A,4,0.0
6wq3_A,5,0.0
6wq3_A,6,0.7678
6wq3_A,7,0.0
6wq3_A,8,0.0
6wq3_A,9,0.0
6wq6_A,0,0.0
6wq6_A,1,0.0
6wq6_A,2,0.0
6wq6_A,3,0.0
6wq6_A,4,0.0
6wq6_A,5,0.0
6wq6_A,6,0.0
6wq6_A,7,0.0
6wq6_A,8,0.0
6wq6_A,9,0.9958
6wqx_C,0,0.7529
6wqx_C,1,0.0
6wqx_C,2,0.0
6wqx_C,3,0.0
6wqx_C,4,0.0
6wqx_C,5,0.9409
6wqx_C,6,0.9736
6wqx_C,7,0.0
6wqx_C,8,0.0
6wqx_C,9,0.523
6wre_A,0,0.9884
6wre_A,1,0.0
6wre_A,2,0.0
6wre_A,3,0.0
6wre_A,4,0.0
6wre_A,5,0.9739
6wre_A,6,0.9768
6wre_A,7,0.0
6wre_A,8,0.0
6wre_A,9,0.4274
6wrv_E,0,0.0
6wrv_E,1,0.0
6wrv_E,2,0.0
6wrv_E,3,0.0
6wrv_E,4,0.0
6wrv_E,5,0.0
6wrv_E,6,0.0
6wrv_E,7,0.0
6wrv_E,8,0.0
6wrv_E,9,0.0
6wrw_B,0,0.0
6wrw_B,1,0.0
6wrw_B,2,0.0
6wrw_B,3,0.0
6wrw_B,4,0.0
6wrw_B,5,0.0
6wrw_B,6,0.0
6wrw_B,7,0.0
6wrw_B,8,0.0
6wrw_B,9,0.0
6wrz_B,0,0.0
6wrz_B,1,0.0
6wrz_B,2,0.0
6wrz_B,3,0.0
6wrz_B,4,0.0
6wrz_B,5,0.0
6wrz_B,6,0.0
6wrz_B,7,0.0
6wrz_B,8,0.0
6wrz_B,9,0.964
6wsh_A,0,0.9623
6wsh_A,1,0.0
6wsh_A,2,0.0
6wsh_A,3,0.0
6wsh_A,4,0.0
6wsh_A,5,0.9683
6wsh_A,6,0.9792
6wsh_A,7,0.0
6wsh_A,8,0.0
6wsh_A,9,0.4871
6wsi_A,0,0.5074
6wsi_A,1,0.0
6wsi_A,2,0.0
6wsi_A,3,0.0
6wsi_A,4,0.0
6wsi_A,5,0.6869
6wsi_A,6,0.8044
6wsi_A,7,0.0
6wsi_A,8,0.0
6wsi_A,9,0.0
6wtb_B,0,0.0
6wtb_B,1,0.0
6wtb_B,2,0.0
6wtb_B,3,0.0
6wtb_B,4,0.0
6wtb_B,5,0.0
6wtb_B,6,0.0
6wtb_B,7,0.0
6wtb_B,8,0.0
6wtb_B,9,0.0
6wvn_B,0,0.0
6wvn_B,1,0.0
6wvn_B,2,0.0
6wvn_B,3,0.0
6wvn_B,4,0.0
6wvn_B,5,0.0
6wvn_B,6,0.0
6wvn_B,7,0.0
6wvn_B,8,0.0
6wvn_B,9,0.9623
6wvw_C,0,0.0
6wvw_C,1,0.0
6wvw_C,2,0.0
6wvw_C,3,0.0
6wvw_C,4,0.0
6wvw_C,5,0.0
6wvw_C,6,0.0
6wvw_C,7,0.0
6wvw_C,8,0.0
6wvw_C,9,0.442
6wwg_K,0,0.0
6wwg_K,1,0.0
6wwg_K,2,0.0
6wwg_K,3,0.0
6wwg_K,4,0.0
6wwg_K,5,0.0
6wwg_K,6,0.0
6wwg_K,7,0.0
6wwg_K,8,0.0
6wwg_K,9,0.0
6wwo_K,0,0.0
6wwo_K,1,0.0
6wwo_K,2,0.0
6wwo_K,3,0.0
6wwo_K,4,0.0
6wwo_K,5,0.0
6wwo_K,6,0.0
6wwo_K,7,0.0
6wwo_K,8,0.0
6wwo_K,9,0.0
6wxn_B,0,0.616
6wxn_B,1,0.0
6wxn_B,2,0.0
6wxn_B,3,0.0
6wxn_B,4,0.0
6wxn_B,5,0.8954
6wxn_B,6,0.9379
6wxn_B,7,0.0
6wxn_B,8,0.0
6wxn_B,9,0.0
6wzw_A,0,0.0
6wzw_A,1,0.0
6wzw_A,2,0.0
6wzw_A,3,0.0
6wzw_A,4,0.0
6wzw_A,5,0.0
6wzw_A,6,0.0
6wzw_A,7,0.0
6wzw_A,8,0.0
6wzw_A,9,0.9964
6x0p_B,0,0.0
6x0p_B,1,0.0
6x0p_B,2,0.0
6x0p_B,3,0.0
6x0p_B,4,0.0
6x0p_B,5,0.0
6x0p_B,6,0.0
6x0p_B,7,0.0
6x0p_B,8,0.0
6x0p_B,9,0.9964
6x38_A,0,0.0
6x38_A,1,0.0
6x38_A,2,0.0
6x38_A,3,0.0
6x38_A,4,0.0
6x38_A,5,0.0
6x38_A,6,0.0
6x38_A,7,0.0
6x38_A,8,0.0
6x38_A,9,0.5896
6x46_A,0,0.0
6x46_A,1,0.0
6x46_A,2,0.0
6x46_A,3,0.0
6x46_A,4,0.0
6x46_A,5,0.0
6x46_A,6,0.6657
6x46_A,7,0.0
6x46_A,8,0.0
6x46_A,9,0.9969
6x6u_B,0,0.0
6x6u_B,1,0.0
6x6u_B,2,0.0
6x6u_B,3,0.0
6x6u_B,4,0.0
6x6u_B,5,0.0
6x6u_B,6,0.0
6x6u_B,7,0.0
6x6u_B,8,0.0
6x6u_B,9,0.4546
6xa1_Lo,0,0.0
6xa1_Lo,1,0.0
6xa1_Lo,2,0.0
6xa1_Lo,3,0.0
6xa1_Lo,4,0.0
6xa1_Lo,5,0.0
6xa1_Lo,6,0.0
6xa1_Lo,7,0.0
6xa1_Lo,8,0.0
6xa1_Lo,9,0.9973
6xar_A,0,0.7094
6xar_A,1,0.0
6xar_A,2,0.0
6xar_A,3,0.0
6xar_A,4,0.0
6xar_A,5,0.0
6xar_A,6,0.0
6xar_A,7,0.0
6xar_A,8,0.0
6xar_A,9,0.0
6xb9_A,0,0.0
6xb9_A,1,0.0
6xb9_A,2,0.0
6xb9_A,3,0.0
6xb9_A,4,0.0
6xb9_A,5,0.6313
6xb9_A,6,0.9811
6xb9_A,7,0.0
6xb9_A,8,0.0
6xb9_A,9,0.973
6xb9_C,0,0.0
6xb9_C,1,0.0
6xb9_C,2,0.0
6xb9_C,3,0.0
6xb9_C,4,0.0
6xb9_C,5,0.6308
6xb9_C,6,0.9811
6xb9_C,7,0.0
6xb9_C,8,0.0
6xb9_C,9,0.9732
6xb9_F,0,0.0
6xb9_F,1,0.0
6xb9_F,2,0.0
6xb9_F,3,0.0
6xb9_F,4,0.0
6xb9_F,5,0.6262
6xb9_F,6,0.9804
6xb9_F,7,0.0
6xb9_F,8,0.0
6xb9_F,9,0.9712
6xb9_L,0,0.0
6xb9_L,1,0.0
6xb9_L,2,0.0
6xb9_L,3,0.0
6xb9_L,4,0.0
6xb9_L,5,0.631
6xb9_L,6,0.9809
6xb9_L,7,0.0
6xb9_L,8,0.0
6xb9_L,9,0.9724
6xci_B,0,0.0
6xci_B,1,0.0
6xci_B,2,0.0
6xci_B,3,0.0
6xci_B,4,0.0
6xci_B,5,0.0
6xci_B,6,0.9645
6xci_B,7,0.0
6xci_B,8,0.0
6xci_B,9,0.976
6xf9_A,0,0.0
6xf9_A,1,0.0
6xf9_A,2,0.0
6xf9_A,3,0.0
6xf9_A,4,0.0
6xf9_A,5,0.0
6xf9_A,6,0.0
6xf9_A,7,0.0
6xf9_A,8,0.0
6xf9_A,9,0.994
6xf9_B,0,0.0
6xf9_B,1,0.0
6xf9_B,2,0.0
6xf9_B,3,0.0
6xf9_B,4,0.0
6xf9_B,5,0.0
6xf9_B,6,0.0
6xf9_B,7,0.0
6xf9_B,8,0.0
6xf9_B,9,0.9937
6xf9_C,0,0.0
6xf9_C,1,0.0
6xf9_C,2,0.0
6xf9_C,3,0.0
6xf9_C,4,0.0
6xf9_C,5,0.0
6xf9_C,6,0.0
6xf9_C,7,0.0
6xf9_C,8,0.0
6xf9_C,9,0.9941
6xf9_D,0,0.0
6xf9_D,1,0.0
6xf9_D,2,0.0
6xf9_D,3,0.0
6xf9_D,4,0.0
6xf9_D,5,0.0
6xf9_D,6,0.0
6xf9_D,7,0.0
6xf9_D,8,0.0
6xf9_D,9,0.9942
6xf9_E,0,0.0
6xf9_E,1,0.0
6xf9_E,2,0.0
6xf9_E,3,0.0
6xf9_E,4,0.0
6xf9_E,5,0.0
6xf9_E,6,0.0
6xf9_E,7,0.0
6xf9_E,8,0.0
6xf9_E,9,0.9939
6xi1_BBB,0,0.9861
6xi1_BBB,1,0.0
6xi1_BBB,2,0.0
6xi1_BBB,3,0.0
6xi1_BBB,4,0.0
6xi1_BBB,5,0.6001
6xi1_BBB,6,0.842
6xi1_BBB,7,0.0
6xi1_BBB,8,0.0
6xi1_BBB,9,0.5144
6xi3_AAA,0,0.8789
6xi3_AAA,1,0.0
6xi3_AAA,2,0.0
6xi3_AAA,3,0.0
6xi3_AAA,4,0.0
6xi3_AAA,5,0.0
6xi3_AAA,6,0.5034
6xi3_AAA,7,0.0
6xi3_AAA,8,0.0
6xi3_AAA,9,0.0
6xiz_A,0,0.0
6xiz_A,1,0.0
6xiz_A,2,0.0
6xiz_A,3,0.0
6xiz_A,4,0.0
6xiz_A,5,0.0
6xiz_A,6,0.6353
6xiz_A,7,0.0
6xiz_A,8,0.0
6xiz_A,9,0.5933
6xj0_A,0,0.0
6xj0_A,1,0.0
6xj0_A,2,0.0
6xj0_A,3,0.0
6xj0_A,4,0.0
6xj0_A,5,0.0
6xj0_A,6,0.6338
6xj0_A,7,0.0
6xj0_A,8,0.0
6xj0_A,9,0.6333
6xm6_A,0,0.0
6xm6_A,1,0.0
6xm6_A,2,0.0
6xm6_A,3,0.0
6xm6_A,4,0.0
6xm6_A,5,0.0
6xm6_A,6,0.9008
6xm6_A,7,0.0
6xm6_A,8,0.0
6xm6_A,9,0.7944
6xm7_A,0,0.0
6xm7_A,1,0.0
6xm7_A,2,0.0
6xm7_A,3,0.0
6xm7_A,4,0.0
6xm7_A,5,0.0
6xm7_A,6,0.9003
6xm7_A,7,0.0
6xm7_A,8,0.0
6xm7_A,9,0.7944
6xm8_A,0,0.0
6xm8_A,1,0.0
6xm8_A,2,0.0
6xm8_A,3,0.0
6xm8_A,4,0.0
6xm8_A,5,0.0
6xm8_A,6,0.9011
6xm8_A,7,0.0
6xm8_A,8,0.0
6xm8_A,9,0.7961
6xm9_A,0,0.0
6xm9_A,1,0.0
6xm9_A,2,0.0
6xm9_A,3,0.0
6xm9_A,4,0.0
6xm9_A,5,0.0
6xm9_A,6,0.9021
6xm9_A,7,0.0
6xm9_A,8,0.0
6xm9_A,9,0.7984
6xmh_A,0,0.4224
6xmh_A,1,0.0
6xmh_A,2,0.0
6xmh_A,3,0.0
6xmh_A,4,0.0
6xmh_A,5,0.5777
6xmh_A,6,0.7177
6xmh_A,7,0.0
6xmh_A,8,0.0
6xmh_A,9,0.4423
6xmh_B,0,0.4208
6xmh_B,1,0.0
6xmh_B,2,0.0
6xmh_B,3,0.0
6xmh_B,4,0.0
6xmh_B,5,0.5756
6xmh_B,6,0.7178
6xmh_B,7,0.0
6xmh_B,8,0.0
6xmh_B,9,0.4429
6xml_A,0,0.4207
6xml_A,1,0.0
6xml_A,2,0.0
6xml_A,3,0.0
6xml_A,4,0.0
6xml_A,5,0.5749
6xml_A,6,0.7242
6xml_A,7,0.0
6xml_A,8,0.0
6xml_A,9,0.4486
6xml_B,0,0.4243
6xml_B,1,0.0
6xml_B,2,0.0
6xml_B,3,0.0
6xml_B,4,0.0
6xml_B,5,0.58
6xml_B,6,0.7243
6xml_B,7,0.0
6xml_B,8,0.0
6xml_B,9,0.4487
6xmm_A,0,0.423
6xmm_A,1,0.0
6xmm_A,2,0.0
6xmm_A,3,0.0
6xmm_A,4,0.0
6xmm_A,5,0.5783
6xmm_A,6,0.7253
6xmm_A,7,0.0
6xmm_A,8,0.0
6xmm_A,9,0.4512
6xmm_B,0,0.4229
6xmm_B,1,0.0
6xmm_B,2,0.0
6xmm_B,3,0.0
6xmm_B,4,0.0
6xmm_B,5,0.5784
6xmm_B,6,0.725
6xmm_B,7,0.0
6xmm_B,8,0.0
6xmm_B,9,0.4513
6xmo_A,0,0.4261
6xmo_A,1,0.0
6xmo_A,2,0.0
6xmo_A,3,0.0
6xmo_A,4,0.0
6xmo_A,5,0.5818
6xmo_A,6,0.7276
6xmo_A,7,0.0
6xmo_A,8,0.0
6xmo_A,9,0.4532
6xof_A,0,0.975
6xof_A,1,0.0
6xof_A,2,0.0
6xof_A,3,0.0
6xof_A,4,0.0
6xof_A,5,0.6882
6xof_A,6,0.7964
6xof_A,7,0.0
6xof_A,8,0.0
6xof_A,9,0.5153
6xog_B,0,0.0
6xog_B,1,0.0
6xog_B,2,0.0
6xog_B,3,0.0
6xog_B,4,0.0
6xog_B,5,0.0
6xog_B,6,0.0
6xog_B,7,0.0
6xog_B,8,0.0
6xog_B,9,0.9797
6xoh_B,0,0.0
6xoh_B,1,0.0
6xoh_B,2,0.0
6xoh_B,3,0.0
6xoh_B,4,0.0
6xoh_B,5,0.0
6xoh_B,6,0.0
6xoh_B,7,0.0
6xoh_B,8,0.0
6xoh_B,9,0.982
6xoi_B,0,0.0
6xoi_B,1,0.0
6xoi_B,2,0.0
6xoi_B,3,0.0
6xoi_B,4,0.0
6xoi_B,5,0.0
6xoi_B,6,0.0
6xoi_B,7,0.0
6xoi_B,8,0.0
6xoi_B,9,0.9782
6xpw_C,0,0.0
6xpw_C,1,0.0
6xpw_C,2,0.0
6xpw_C,3,0.0
6xpw_C,4,0.0
6xpw_C,5,0.0
6xpw_C,6,0.7322
6xpw_C,7,0.0
6xpw_C,8,0.0
6xpw_C,9,0.6454
6xqg_A,0,0.9744
6xqg_A,1,0.0
6xqg_A,2,0.0
6xqg_A,3,0.0
6xqg_A,4,0.0
6xqg_A,5,0.6908
6xqg_A,6,0.791
6xqg_A,7,0.0
6xqg_A,8,0.0
6xqg_A,9,0.5216
6xqj_A,0,0.0
6xqj_A,1,0.0
6xqj_A,2,0.0
6xqj_A,3,0.0
6xqj_A,4,0.0
6xqj_A,5,0.0
6xqj_A,6,0.0
6xqj_A,7,0.0
6xqj_A,8,0.0
6xqj_A,9,0.4816
6xqm_A,0,0.9741
6xqm_A,1,0.0
6xqm_A,2,0.0
6xqm_A,3,0.0
6xqm_A,4,0.0
6xqm_A,5,0.6865
6xqm_A,6,0.7914
6xqm_A,7,0.0
6xqm_A,8,0.0
6xqm_A,9,0.5083
6xv2_A,0,0.0
6xv2_A,1,0.0
6xv2_A,2,0.0
6xv2_A,3,0.0
6xv2_A,4,0.0
6xv2_A,5,0.0
6xv2_A,6,0.0
6xv2_A,7,0.0
6xv2_A,8,0.0
6xv2_A,9,0.9968
6xwg_D,0,0.0
6xwg_D,1,0.0
6xwg_D,2,0.0
6xwg_D,3,0.0
6xwg_D,4,0.0
6xwg_D,5,0.0
6xwg_D,6,0.0
6xwg_D,7,0.0
6xwg_D,8,0.0
6xwg_D,9,0.9986
6xwh_C,0,0.0
6xwh_C,1,0.0
6xwh_C,2,0.0
6xwh_C,3,0.0
6xwh_C,4,0.0
6xwh_C,5,0.0
6xwh_C,6,0.0
6xwh_C,7,0.0
6xwh_C,8,0.0
6xwh_C,9,0.9987
6xxg_AAA,0,0.6395
6xxg_AAA,1,0.0
6xxg_AAA,2,0.0
6xxg_AAA,3,0.0
6xxg_AAA,4,0.0
6xxg_AAA,5,0.8151
6xxg_AAA,6,0.8789
6xxg_AAA,7,0.0
6xxg_AAA,8,0.0
6xxg_AAA,9,0.6187
6xxg_BBB,0,0.5241
6xxg_BBB,1,0.0
6xxg_BBB,2,0.0
6xxg_BBB,3,0.0
6xxg_BBB,4,0.0
6xxg_BBB,5,0.7279
6xxg_BBB,6,0.8122
6xxg_BBB,7,0.0
6xxg_BBB,8,0.0
6xxg_BBB,9,0.4683
6xxx_AAA,0,0.9808
6xxx_AAA,1,0.0
6xxx_AAA,2,0.0
6xxx_AAA,3,0.0
6xxx_AAA,4,0.0
6xxx_AAA,5,0.6584
6xxx_AAA,6,0.8137
6xxx_AAA,7,0.0
6xxx_AAA,8,0.0
6xxx_AAA,9,0.0
6y09_C,0,0.0
6y09_C,1,0.0
6y09_C,2,0.0
6y09_C,3,0.0
6y09_C,4,0.0
6y09_C,5,0.0
6y09_C,6,0.0
6y09_C,7,0.0
6y09_C,8,0.0
6y09_C,9,0.0
6y0k_AAA,0,0.0
6y0k_AAA,1,0.0
6y0k_AAA,2,0.0
6y0k_AAA,3,0.0
6y0k_AAA,4,0.0
6y0k_AAA,5,0.0
6y0k_AAA,6,0.5355
6y0k_AAA,7,0.0
6y0k_AAA,8,0.0
6y0k_AAA,9,0.4687
6y0n_A,0,0.5956
6y0n_A,1,0.0
6y0n_A,2,0.0
6y0n_A,3,0.0
6y0n_A,4,0.0
6y0n_A,5,0.8988
6y0n_A,6,0.9873
6y0n_A,7,0.0
6y0n_A,8,0.0
6y0n_A,9,0.9432
6y0o_A,0,0.795
6y0o_A,1,0.0
6y0o_A,2,0.0
6y0o_A,3,0.0
6y0o_A,4,0.0
6y0o_A,5,0.9465
