pdbid,ion,lig_labs,target
6zu1_BV,MG,7,0
6zu1_BV,MG,8,0
6zu1_BV,MG,9,0
6zu5_LA0,MG,0,0
6zu5_LA0,MG,1,0
6zu5_LA0,MG,2,0
6zu5_LA0,MG,3,0
6zu5_LA0,MG,4,0
6zu5_LA0,MG,5,1
6zu5_LA0,MG,6,0
6zu5_LA0,MG,7,0
6zu5_LA0,MG,8,0
6zu5_LA0,MG,9,0
6zu5_LGG,ZN,0,0
6zu5_LGG,ZN,1,0
6zu5_LGG,ZN,2,0
6zu5_LGG,ZN,3,0
6zu5_LGG,ZN,4,0
6zu5_LGG,ZN,5,0
6zu5_LGG,ZN,6,0
6zu5_LGG,ZN,7,0
6zu5_LGG,ZN,8,0
6zu5_LGG,ZN,9,1
6zu5_LJJ,MG,0,0
6zu5_LJJ,ZN,0,0
6zu5_LJJ,MG,1,0
6zu5_LJJ,ZN,1,0
6zu5_LJJ,MG,2,0
6zu5_LJJ,ZN,2,0
6zu5_LJJ,MG,3,0
6zu5_LJJ,ZN,3,0
6zu5_LJJ,MG,4,0
6zu5_LJJ,ZN,4,0
6zu5_LJJ,MG,5,1
6zu5_LJJ,ZN,5,1
6zu5_LJJ,MG,6,0
6zu5_LJJ,ZN,6,0
6zu5_LJJ,MG,7,0
6zu5_LJJ,ZN,7,0
6zu5_LJJ,MG,8,0
6zu5_LJJ,ZN,8,0
6zu5_LJJ,MG,9,1
6zu5_LJJ,ZN,9,1
6zu5_LMM,ZN,0,0
6zu5_LMM,ZN,1,0
6zu5_LMM,ZN,2,0
6zu5_LMM,ZN,3,0
6zu5_LMM,ZN,4,0
6zu5_LMM,ZN,5,0
6zu5_LMM,ZN,6,0
6zu5_LMM,ZN,7,0
6zu5_LMM,ZN,8,0
6zu5_LMM,ZN,9,1
6zu5_LN0,MG,0,0
6zu5_LN0,MG,1,0
6zu5_LN0,MG,2,0
6zu5_LN0,MG,3,0
6zu5_LN0,MG,4,0
6zu5_LN0,MG,5,1
6zu5_LN0,MG,6,0
6zu5_LN0,MG,7,0
6zu5_LN0,MG,8,0
6zu5_LN0,MG,9,0
6zu5_LOO,ZN,0,0
6zu5_LOO,ZN,1,0
6zu5_LOO,ZN,2,0
6zu5_LOO,ZN,3,0
6zu5_LOO,ZN,4,0
6zu5_LOO,ZN,5,0
6zu5_LOO,ZN,6,0
6zu5_LOO,ZN,7,0
6zu5_LOO,ZN,8,0
6zu5_LOO,ZN,9,1
6zu5_LPP,ZN,0,0
6zu5_LPP,ZN,1,0
6zu5_LPP,ZN,2,0
6zu5_LPP,ZN,3,0
6zu5_LPP,ZN,4,0
6zu5_LPP,ZN,5,0
6zu5_LPP,ZN,6,0
6zu5_LPP,ZN,7,0
6zu5_LPP,ZN,8,0
6zu5_LPP,ZN,9,1
6zu5_SAA,ZN,0,0
6zu5_SAA,ZN,1,0
6zu5_SAA,ZN,2,0
6zu5_SAA,ZN,3,0
6zu5_SAA,ZN,4,0
6zu5_SAA,ZN,5,0
6zu5_SAA,ZN,6,0
6zu5_SAA,ZN,7,0
6zu5_SAA,ZN,8,0
6zu5_SAA,ZN,9,1
6zu5_SBB,ZN,0,0
6zu5_SBB,ZN,1,0
6zu5_SBB,ZN,2,0
6zu5_SBB,ZN,3,0
6zu5_SBB,ZN,4,0
6zu5_SBB,ZN,5,0
6zu5_SBB,ZN,6,0
6zu5_SBB,ZN,7,0
6zu5_SBB,ZN,8,0
6zu5_SBB,ZN,9,1
6zu5_SDD,ZN,0,0
6zu5_SDD,ZN,1,0
6zu5_SDD,ZN,2,0
6zu5_SDD,ZN,3,0
6zu5_SDD,ZN,4,0
6zu5_SDD,ZN,5,0
6zu5_SDD,ZN,6,0
6zu5_SDD,ZN,7,0
6zu5_SDD,ZN,8,0
6zu5_SDD,ZN,9,1
6zuj_AAA,CA,0,1
6zuj_AAA,CA,1,0
6zuj_AAA,CA,2,0
6zuj_AAA,CA,3,0
6zuj_AAA,CA,4,0
6zuj_AAA,CA,5,0
6zuj_AAA,CA,6,0
6zuj_AAA,CA,7,0
6zuj_AAA,CA,8,0
6zuj_AAA,CA,9,0
6zuj_BBB,CA,0,1
6zuj_BBB,CA,1,0
6zuj_BBB,CA,2,0
6zuj_BBB,CA,3,0
6zuj_BBB,CA,4,0
6zuj_BBB,CA,5,0
6zuj_BBB,CA,6,0
6zuj_BBB,CA,7,0
6zuj_BBB,CA,8,0
6zuj_BBB,CA,9,0
6zuj_CCC,CA,0,1
6zuj_CCC,CA,1,0
6zuj_CCC,CA,2,0
6zuj_CCC,CA,3,0
6zuj_CCC,CA,4,0
6zuj_CCC,CA,5,0
6zuj_CCC,CA,6,0
6zuj_CCC,CA,7,0
6zuj_CCC,CA,8,0
6zuj_CCC,CA,9,0
6zuj_DDD,CA,0,1
6zuj_DDD,CA,1,0
6zuj_DDD,CA,2,0
6zuj_DDD,CA,3,0
6zuj_DDD,CA,4,0
6zuj_DDD,CA,5,0
6zuj_DDD,CA,6,0
6zuj_DDD,CA,7,0
6zuj_DDD,CA,8,0
6zuj_DDD,CA,9,0
6zuk_D,ZN,0,0
6zuk_D,ZN,1,0
6zuk_D,ZN,2,0
6zuk_D,ZN,3,0
6zuk_D,ZN,4,0
6zuk_D,ZN,5,0
6zuk_D,ZN,6,0
6zuk_D,ZN,7,0
6zuk_D,ZN,8,0
6zuk_D,ZN,9,1
6zuk_F,ZN,0,0
6zuk_F,ZN,1,0
6zuk_F,ZN,2,0
6zuk_F,ZN,3,0
6zuk_F,ZN,4,0
6zuk_F,ZN,5,0
6zuk_F,ZN,6,0
6zuk_F,ZN,7,0
6zuk_F,ZN,8,0
6zuk_F,ZN,9,1
6zv6_a,ZN,0,0
6zv6_a,ZN,1,0
6zv6_a,ZN,2,0
6zv6_a,ZN,3,0
6zv6_a,ZN,4,0
6zv6_a,ZN,5,0
6zv6_a,ZN,6,0
6zv6_a,ZN,7,0
6zv6_a,ZN,8,0
6zv6_a,ZN,9,1
6zv6_h,MG,0,0
6zv6_h,MG,1,0
6zv6_h,MG,2,0
6zv6_h,MG,3,0
6zv6_h,MG,4,0
6zv6_h,MG,5,1
6zv6_h,MG,6,0
6zv6_h,MG,7,0
6zv6_h,MG,8,0
6zv6_h,MG,9,0
6zvi_L,ZN,0,0
6zvi_L,ZN,1,0
6zvi_L,ZN,2,0
6zvi_L,ZN,3,0
6zvi_L,ZN,4,0
6zvi_L,ZN,5,0
6zvi_L,ZN,6,0
6zvi_L,ZN,7,0
6zvi_L,ZN,8,0
6zvi_L,ZN,9,1
6zvi_O,ZN,0,0
6zvi_O,ZN,1,0
6zvi_O,ZN,2,0
6zvi_O,ZN,3,0
6zvi_O,ZN,4,0
6zvi_O,ZN,5,0
6zvi_O,ZN,6,0
6zvi_O,ZN,7,0
6zvi_O,ZN,8,0
6zvi_O,ZN,9,1
6zxb_A,MG,0,0
6zxb_A,MG,1,0
6zxb_A,MG,2,0
6zxb_A,MG,3,0
6zxb_A,MG,4,0
6zxb_A,MG,5,1
6zxb_A,MG,6,0
6zxb_A,MG,7,0
6zxb_A,MG,8,0
6zxb_A,MG,9,0
6zxb_B,MG,0,0
6zxb_B,MG,1,0
6zxb_B,MG,2,0
6zxb_B,MG,3,0
6zxb_B,MG,4,0
6zxb_B,MG,5,1
6zxb_B,MG,6,0
6zxb_B,MG,7,0
6zxb_B,MG,8,0
6zxb_B,MG,9,0
6zxc_A,MG,0,0
6zxc_A,MG,1,0
6zxc_A,MG,2,0
6zxc_A,MG,3,0
6zxc_A,MG,4,0
6zxc_A,MG,5,1
6zxc_A,MG,6,0
6zxc_A,MG,7,0
6zxc_A,MG,8,0
6zxc_A,MG,9,0
6zxc_B,MG,0,0
6zxc_B,MG,1,0
6zxc_B,MG,2,0
6zxc_B,MG,3,0
6zxc_B,MG,4,0
6zxc_B,MG,5,1
6zxc_B,MG,6,0
6zxc_B,MG,7,0
6zxc_B,MG,8,0
6zxc_B,MG,9,0
6zxc_C,MG,0,0
6zxc_C,MG,1,0
6zxc_C,MG,2,0
6zxc_C,MG,3,0
6zxc_C,MG,4,0
6zxc_C,MG,5,1
6zxc_C,MG,6,0
6zxc_C,MG,7,0
6zxc_C,MG,8,0
6zxc_C,MG,9,0
6zxc_D,MG,0,0
6zxc_D,MG,1,0
6zxc_D,MG,2,0
6zxc_D,MG,3,0
6zxc_D,MG,4,0
6zxc_D,MG,5,1
6zxc_D,MG,6,0
6zxc_D,MG,7,0
6zxc_D,MG,8,0
6zxc_D,MG,9,0
7a0v_E,PO4,0,0
7a0v_E,PO4,1,0
7a0v_E,PO4,2,0
7a0v_E,PO4,3,0
7a0v_E,PO4,4,0
7a0v_E,PO4,5,0
7a0v_E,PO4,6,0
7a0v_E,PO4,7,1
7a0v_E,PO4,8,0
7a0v_E,PO4,9,0
7a17_E,PO4,0,0
7a17_E,PO4,1,0
7a17_E,PO4,2,0
7a17_E,PO4,3,0
7a17_E,PO4,4,0
7a17_E,PO4,5,0
7a17_E,PO4,6,0
7a17_E,PO4,7,1
7a17_E,PO4,8,0
7a17_E,PO4,9,0
7a26_CCC,CA,0,1
7a26_CCC,CA,1,0
7a26_CCC,CA,2,0
7a26_CCC,CA,3,0
7a26_CCC,CA,4,0
7a26_CCC,CA,5,0
7a26_CCC,CA,6,0
7a26_CCC,CA,7,0
7a26_CCC,CA,8,0
7a26_CCC,CA,9,0
7a26_FFF,CA,0,1
7a26_FFF,CA,1,0
7a26_FFF,CA,2,0
7a26_FFF,CA,3,0
7a26_FFF,CA,4,0
7a26_FFF,CA,5,0
7a26_FFF,CA,6,0
7a26_FFF,CA,7,0
7a26_FFF,CA,8,0
7a26_FFF,CA,9,0
7a26_GGG,CA,0,1
7a26_GGG,CA,1,0
7a26_GGG,CA,2,0
7a26_GGG,CA,3,0
7a26_GGG,CA,4,0
7a26_GGG,CA,5,0
7a26_GGG,CA,6,0
7a26_GGG,CA,7,0
7a26_GGG,CA,8,0
7a26_GGG,CA,9,0
7a26_HHH,CA,0,1
7a26_HHH,CA,1,0
7a26_HHH,CA,2,0
7a26_HHH,CA,3,0
7a26_HHH,CA,4,0
7a26_HHH,CA,5,0
7a26_HHH,CA,6,0
7a26_HHH,CA,7,0
7a26_HHH,CA,8,0
7a26_HHH,CA,9,0
7a5y_A,FE,0,0
7a5y_A,MG,0,0
7a5y_A,FE,1,0
7a5y_A,MG,1,0
7a5y_A,FE,2,0
7a5y_A,MG,2,0
7a5y_A,FE,3,1
7a5y_A,MG,3,1
7a5y_A,FE,4,0
7a5y_A,MG,4,0
7a5y_A,FE,5,1
7a5y_A,MG,5,1
7a5y_A,FE,6,0
7a5y_A,MG,6,0
7a5y_A,FE,7,0
7a5y_A,MG,7,0
7a5y_A,FE,8,0
7a5y_A,MG,8,0
7a5y_A,FE,9,0
7a5y_A,MG,9,0
7a5y_B,FE,0,0
7a5y_B,MG,0,0
7a5y_B,FE,1,0
7a5y_B,MG,1,0
7a5y_B,FE,2,0
7a5y_B,MG,2,0
7a5y_B,FE,3,1
7a5y_B,MG,3,1
7a5y_B,FE,4,0
7a5y_B,MG,4,0
7a5y_B,FE,5,1
7a5y_B,MG,5,1
7a5y_B,FE,6,0
7a5y_B,MG,6,0
7a5y_B,FE,7,0
7a5y_B,MG,7,0
7a5y_B,FE,8,0
7a5y_B,MG,8,0
7a5y_B,FE,9,0
7a5y_B,MG,9,0
7a5y_C,FE,0,0
7a5y_C,MG,0,0
7a5y_C,FE,1,0
7a5y_C,MG,1,0
7a5y_C,FE,2,0
7a5y_C,MG,2,0
7a5y_C,FE,3,1
7a5y_C,MG,3,1
7a5y_C,FE,4,0
7a5y_C,MG,4,0
7a5y_C,FE,5,1
7a5y_C,MG,5,1
7a5y_C,FE,6,0
7a5y_C,MG,6,0
7a5y_C,FE,7,0
7a5y_C,MG,7,0
7a5y_C,FE,8,0
7a5y_C,MG,8,0
7a5y_C,FE,9,0
7a5y_C,MG,9,0
7a5y_D,FE,0,0
7a5y_D,MG,0,0
7a5y_D,FE,1,0
7a5y_D,MG,1,0
7a5y_D,FE,2,0
7a5y_D,MG,2,0
7a5y_D,FE,3,1
7a5y_D,MG,3,1
7a5y_D,FE,4,0
7a5y_D,MG,4,0
7a5y_D,FE,5,1
7a5y_D,MG,5,1
7a5y_D,FE,6,0
7a5y_D,MG,6,0
7a5y_D,FE,7,0
7a5y_D,MG,7,0
7a5y_D,FE,8,0
7a5y_D,MG,8,0
7a5y_D,FE,9,0
7a5y_D,MG,9,0
7a5y_E,FE,0,0
7a5y_E,MG,0,0
7a5y_E,FE,1,0
7a5y_E,MG,1,0
7a5y_E,FE,2,0
7a5y_E,MG,2,0
7a5y_E,FE,3,1
7a5y_E,MG,3,1
7a5y_E,FE,4,0
7a5y_E,MG,4,0
7a5y_E,FE,5,1
7a5y_E,MG,5,1
7a5y_E,FE,6,0
7a5y_E,MG,6,0
7a5y_E,FE,7,0
7a5y_E,MG,7,0
7a5y_E,FE,8,0
7a5y_E,MG,8,0
7a5y_E,FE,9,0
7a5y_E,MG,9,0
7a5y_F,FE,0,0
7a5y_F,MG,0,0
7a5y_F,FE,1,0
7a5y_F,MG,1,0
7a5y_F,FE,2,0
7a5y_F,MG,2,0
7a5y_F,FE,3,1
7a5y_F,MG,3,1
7a5y_F,FE,4,0
7a5y_F,MG,4,0
7a5y_F,FE,5,1
7a5y_F,MG,5,1
7a5y_F,FE,6,0
7a5y_F,MG,6,0
7a5y_F,FE,7,0
7a5y_F,MG,7,0
7a5y_F,FE,8,0
7a5y_F,MG,8,0
7a5y_F,FE,9,0
7a5y_F,MG,9,0
7a5y_G,FE,0,0
7a5y_G,MG,0,0
7a5y_G,FE,1,0
7a5y_G,MG,1,0
7a5y_G,FE,2,0
7a5y_G,MG,2,0
7a5y_G,FE,3,1
7a5y_G,MG,3,1
7a5y_G,FE,4,0
7a5y_G,MG,4,0
7a5y_G,FE,5,1
7a5y_G,MG,5,1
7a5y_G,FE,6,0
7a5y_G,MG,6,0
7a5y_G,FE,7,0
7a5y_G,MG,7,0
7a5y_G,FE,8,0
7a5y_G,MG,8,0
7a5y_G,FE,9,0
7a5y_G,MG,9,0
7a5y_H,FE,0,0
7a5y_H,MG,0,0
7a5y_H,FE,1,0
7a5y_H,MG,1,0
7a5y_H,FE,2,0
7a5y_H,MG,2,0
7a5y_H,FE,3,1
7a5y_H,MG,3,1
7a5y_H,FE,4,0
7a5y_H,MG,4,0
7a5y_H,FE,5,1
7a5y_H,MG,5,1
7a5y_H,FE,6,0
7a5y_H,MG,6,0
7a5y_H,FE,7,0
7a5y_H,MG,7,0
7a5y_H,FE,8,0
7a5y_H,MG,8,0
7a5y_H,FE,9,0
7a5y_H,MG,9,0
7a5z_A,MG,0,0
7a5z_A,ZN,0,0
7a5z_A,MG,1,0
7a5z_A,ZN,1,0
7a5z_A,MG,2,0
7a5z_A,ZN,2,0
7a5z_A,MG,3,0
7a5z_A,ZN,3,0
7a5z_A,MG,4,0
7a5z_A,ZN,4,0
7a5z_A,MG,5,1
7a5z_A,ZN,5,1
7a5z_A,MG,6,0
7a5z_A,ZN,6,0
7a5z_A,MG,7,0
7a5z_A,ZN,7,0
7a5z_A,MG,8,0
7a5z_A,ZN,8,0
7a5z_A,MG,9,1
7a5z_A,ZN,9,1
7a60_A,ZN,0,0
7a60_A,ZN,1,0
7a60_A,ZN,2,0
7a60_A,ZN,3,0
7a60_A,ZN,4,0
7a60_A,ZN,5,0
7a60_A,ZN,6,0
7a60_A,ZN,7,0
7a60_A,ZN,8,0
7a60_A,ZN,9,1
7a60_B,ZN,0,0
7a60_B,ZN,1,0
7a60_B,ZN,2,0
7a60_B,ZN,3,0
7a60_B,ZN,4,0
7a60_B,ZN,5,0
7a60_B,ZN,6,0
7a60_B,ZN,7,0
7a60_B,ZN,8,0
7a60_B,ZN,9,1
7a63_A,ZN,0,0
7a63_A,ZN,1,0
7a63_A,ZN,2,0
7a63_A,ZN,3,0
7a63_A,ZN,4,0
7a63_A,ZN,5,0
7a63_A,ZN,6,0
7a63_A,ZN,7,0
7a63_A,ZN,8,0
7a63_A,ZN,9,1
7a9a_A,FE,0,0
7a9a_A,ZN,0,0
7a9a_A,FE,1,0
7a9a_A,ZN,1,0
7a9a_A,FE,2,0
7a9a_A,ZN,2,0
7a9a_A,FE,3,1
7a9a_A,ZN,3,1
7a9a_A,FE,4,0
7a9a_A,ZN,4,0
7a9a_A,FE,5,0
7a9a_A,ZN,5,0
7a9a_A,FE,6,0
7a9a_A,ZN,6,0
7a9a_A,FE,7,0
7a9a_A,ZN,7,0
7a9a_A,FE,8,0
7a9a_A,ZN,8,0
7a9a_A,FE,9,1
7a9a_A,ZN,9,1
7a9a_B,FE,0,0
7a9a_B,ZN,0,0
7a9a_B,FE,1,0
7a9a_B,ZN,1,0
7a9a_B,FE,2,0
7a9a_B,ZN,2,0
7a9a_B,FE,3,1
7a9a_B,ZN,3,1
7a9a_B,FE,4,0
7a9a_B,ZN,4,0
7a9a_B,FE,5,0
7a9a_B,ZN,5,0
7a9a_B,FE,6,0
7a9a_B,ZN,6,0
7a9a_B,FE,7,0
7a9a_B,ZN,7,0
7a9a_B,FE,8,0
7a9a_B,ZN,8,0
7a9a_B,FE,9,1
7a9a_B,ZN,9,1
7a9a_C,FE,0,0
7a9a_C,ZN,0,0
7a9a_C,FE,1,0
7a9a_C,ZN,1,0
7a9a_C,FE,2,0
7a9a_C,ZN,2,0
7a9a_C,FE,3,1
7a9a_C,ZN,3,1
7a9a_C,FE,4,0
7a9a_C,ZN,4,0
7a9a_C,FE,5,0
7a9a_C,ZN,5,0
7a9a_C,FE,6,0
7a9a_C,ZN,6,0
7a9a_C,FE,7,0
7a9a_C,ZN,7,0
7a9a_C,FE,8,0
7a9a_C,ZN,8,0
7a9a_C,FE,9,1
7a9a_C,ZN,9,1
7a9a_D,FE,0,0
7a9a_D,ZN,0,0
7a9a_D,FE,1,0
7a9a_D,ZN,1,0
7a9a_D,FE,2,0
7a9a_D,ZN,2,0
7a9a_D,FE,3,1
7a9a_D,ZN,3,1
7a9a_D,FE,4,0
7a9a_D,ZN,4,0
7a9a_D,FE,5,0
7a9a_D,ZN,5,0
7a9a_D,FE,6,0
7a9a_D,ZN,6,0
7a9a_D,FE,7,0
7a9a_D,ZN,7,0
7a9a_D,FE,8,0
7a9a_D,ZN,8,0
7a9a_D,FE,9,1
7a9a_D,ZN,9,1
7a9a_E,FE,0,0
7a9a_E,ZN,0,0
7a9a_E,FE,1,0
7a9a_E,ZN,1,0
7a9a_E,FE,2,0
7a9a_E,ZN,2,0
7a9a_E,FE,3,1
7a9a_E,ZN,3,1
7a9a_E,FE,4,0
7a9a_E,ZN,4,0
7a9a_E,FE,5,0
7a9a_E,ZN,5,0
7a9a_E,FE,6,0
7a9a_E,ZN,6,0
7a9a_E,FE,7,0
7a9a_E,ZN,7,0
7a9a_E,FE,8,0
7a9a_E,ZN,8,0
7a9a_E,FE,9,1
7a9a_E,ZN,9,1
7a9a_F,FE,0,0
7a9a_F,ZN,0,0
7a9a_F,FE,1,0
7a9a_F,ZN,1,0
7a9a_F,FE,2,0
7a9a_F,ZN,2,0
7a9a_F,FE,3,1
7a9a_F,ZN,3,1
7a9a_F,FE,4,0
7a9a_F,ZN,4,0
7a9a_F,FE,5,0
7a9a_F,ZN,5,0
7a9a_F,FE,6,0
7a9a_F,ZN,6,0
7a9a_F,FE,7,0
7a9a_F,ZN,7,0
7a9a_F,FE,8,0
7a9a_F,ZN,8,0
7a9a_F,FE,9,1
7a9a_F,ZN,9,1
7a9a_G,FE,0,0
7a9a_G,ZN,0,0
7a9a_G,FE,1,0
7a9a_G,ZN,1,0
7a9a_G,FE,2,0
7a9a_G,ZN,2,0
7a9a_G,FE,3,1
7a9a_G,ZN,3,1
7a9a_G,FE,4,0
7a9a_G,ZN,4,0
7a9a_G,FE,5,0
7a9a_G,ZN,5,0
7a9a_G,FE,6,0
7a9a_G,ZN,6,0
7a9a_G,FE,7,0
7a9a_G,ZN,7,0
7a9a_G,FE,8,0
7a9a_G,ZN,8,0
7a9a_G,FE,9,1
7a9a_G,ZN,9,1
7a9a_H,FE,0,0
7a9a_H,ZN,0,0
7a9a_H,FE,1,0
7a9a_H,ZN,1,0
7a9a_H,FE,2,0
7a9a_H,ZN,2,0
7a9a_H,FE,3,1
7a9a_H,ZN,3,1
7a9a_H,FE,4,0
7a9a_H,ZN,4,0
7a9a_H,FE,5,0
7a9a_H,ZN,5,0
7a9a_H,FE,6,0
7a9a_H,ZN,6,0
7a9a_H,FE,7,0
7a9a_H,ZN,7,0
7a9a_H,FE,8,0
7a9a_H,ZN,8,0
7a9a_H,FE,9,1
7a9a_H,ZN,9,1
7a9g_AAA,MG,0,0
7a9g_AAA,MG,1,0
7a9g_AAA,MG,2,0
7a9g_AAA,MG,3,0
7a9g_AAA,MG,4,0
7a9g_AAA,MG,5,1
7a9g_AAA,MG,6,0
7a9g_AAA,MG,7,0
7a9g_AAA,MG,8,0
7a9g_AAA,MG,9,0
7a9g_BBB,MG,0,0
7a9g_BBB,PO4,0,0
7a9g_BBB,MG,1,0
7a9g_BBB,PO4,1,0
7a9g_BBB,MG,2,0
7a9g_BBB,PO4,2,0
7a9g_BBB,MG,3,0
7a9g_BBB,PO4,3,0
7a9g_BBB,MG,4,0
7a9g_BBB,PO4,4,0
7a9g_BBB,MG,5,1
7a9g_BBB,PO4,5,1
7a9g_BBB,MG,6,0
7a9g_BBB,PO4,6,0
7a9g_BBB,MG,7,1
7a9g_BBB,PO4,7,1
7a9g_BBB,MG,8,0
7a9g_BBB,PO4,8,0
7a9g_BBB,MG,9,0
7a9g_BBB,PO4,9,0
7a9h_AAA,MG,0,0
7a9h_AAA,MG,1,0
7a9h_AAA,MG,2,0
7a9h_AAA,MG,3,0
7a9h_AAA,MG,4,0
7a9h_AAA,MG,5,1
7a9h_AAA,MG,6,0
7a9h_AAA,MG,7,0
7a9h_AAA,MG,8,0
7a9h_AAA,MG,9,0
7a9h_BBB,MG,0,0
7a9h_BBB,MG,1,0
7a9h_BBB,MG,2,0
7a9h_BBB,MG,3,0
7a9h_BBB,MG,4,0
7a9h_BBB,MG,5,1
7a9h_BBB,MG,6,0
7a9h_BBB,MG,7,0
7a9h_BBB,MG,8,0
7a9h_BBB,MG,9,0
7abn_A,MN,0,0
7abn_A,MN,1,0
7abn_A,MN,2,0
7abn_A,MN,3,0
7abn_A,MN,4,0
7abn_A,MN,5,0
7abn_A,MN,6,1
7abn_A,MN,7,0
7abn_A,MN,8,0
7abn_A,MN,9,0
7abn_D,MN,0,0
7abn_D,MN,1,0
7abn_D,MN,2,0
7abn_D,MN,3,0
7abn_D,MN,4,0
7abn_D,MN,5,0
7abn_D,MN,6,1
7abn_D,MN,7,0
7abn_D,MN,8,0
7abn_D,MN,9,0
7abn_H,MN,0,0
7abn_H,MN,1,0
7abn_H,MN,2,0
7abn_H,MN,3,0
7abn_H,MN,4,0
7abn_H,MN,5,0
7abn_H,MN,6,1
7abn_H,MN,7,0
7abn_H,MN,8,0
7abn_H,MN,9,0
7abn_M,MN,0,0
7abn_M,MN,1,0
7abn_M,MN,2,0
7abn_M,MN,3,0
7abn_M,MN,4,0
7abn_M,MN,5,0
7abn_M,MN,6,1
7abn_M,MN,7,0
7abn_M,MN,8,0
7abn_M,MN,9,0
7abo_A,MN,0,0
7abo_A,MN,1,0
7abo_A,MN,2,0
7abo_A,MN,3,0
7abo_A,MN,4,0
7abo_A,MN,5,0
7abo_A,MN,6,1
7abo_A,MN,7,0
7abo_A,MN,8,0
7abo_A,MN,9,0
7abo_B,MN,0,0
7abo_B,MN,1,0
7abo_B,MN,2,0
7abo_B,MN,3,0
7abo_B,MN,4,0
7abo_B,MN,5,0
7abo_B,MN,6,1
7abo_B,MN,7,0
7abo_B,MN,8,0
7abo_B,MN,9,0
7abo_C,MN,0,0
7abo_C,MN,1,0
7abo_C,MN,2,0
7abo_C,MN,3,0
7abo_C,MN,4,0
7abo_C,MN,5,0
7abo_C,MN,6,1
7abo_C,MN,7,0
7abo_C,MN,8,0
7abo_C,MN,9,0
7abo_D,MN,0,0
7abo_D,MN,1,0
7abo_D,MN,2,0
7abo_D,MN,3,0
7abo_D,MN,4,0
7abo_D,MN,5,0
7abo_D,MN,6,1
7abo_D,MN,7,0
7abo_D,MN,8,0
7abo_D,MN,9,0
7ac8_C,PO4,0,0
7ac8_C,PO4,1,0
7ac8_C,PO4,2,0
7ac8_C,PO4,3,0
7ac8_C,PO4,4,0
7ac8_C,PO4,5,0
7ac8_C,PO4,6,0
7ac8_C,PO4,7,1
7ac8_C,PO4,8,0
7ac8_C,PO4,9,0
7adu_A,MG,0,0
7adu_A,ZN,0,0
7adu_A,MG,1,0
7adu_A,ZN,1,0
7adu_A,MG,2,0
7adu_A,ZN,2,0
7adu_A,MG,3,0
7adu_A,ZN,3,0
7adu_A,MG,4,0
7adu_A,ZN,4,0
7adu_A,MG,5,1
7adu_A,ZN,5,1
7adu_A,MG,6,0
7adu_A,ZN,6,0
7adu_A,MG,7,0
7adu_A,ZN,7,0
7adu_A,MG,8,0
7adu_A,ZN,8,0
7adu_A,MG,9,1
7adu_A,ZN,9,1
7adv_A,MG,0,0
7adv_A,ZN,0,0
7adv_A,MG,1,0
7adv_A,ZN,1,0
7adv_A,MG,2,0
7adv_A,ZN,2,0
7adv_A,MG,3,0
7adv_A,ZN,3,0
7adv_A,MG,4,0
7adv_A,ZN,4,0
7adv_A,MG,5,1
7adv_A,ZN,5,1
7adv_A,MG,6,0
7adv_A,ZN,6,0
7adv_A,MG,7,0
7adv_A,ZN,7,0
7adv_A,MG,8,0
7adv_A,ZN,8,0
7adv_A,MG,9,1
7adv_A,ZN,9,1
7adv_B,MG,0,0
7adv_B,MG,1,0
7adv_B,MG,2,0
7adv_B,MG,3,0
7adv_B,MG,4,0
7adv_B,MG,5,1
7adv_B,MG,6,0
7adv_B,MG,7,0
7adv_B,MG,8,0
7adv_B,MG,9,0
7agv_A,CA,0,1
7agv_A,CA,1,0
7agv_A,CA,2,0
7agv_A,CA,3,0
7agv_A,CA,4,0
7agv_A,CA,5,0
7agv_A,CA,6,0
7agv_A,CA,7,0
7agv_A,CA,8,0
7agv_A,CA,9,0
7agv_G,CA,0,1
7agv_G,CA,1,0
7agv_G,CA,2,0
7agv_G,CA,3,0
7agv_G,CA,4,0
7agv_G,CA,5,0
7agv_G,CA,6,0
7agv_G,CA,7,0
7agv_G,CA,8,0
7agv_G,CA,9,0
7ah2_AAA,ZN,0,0
7ah2_AAA,ZN,1,0
7ah2_AAA,ZN,2,0
7ah2_AAA,ZN,3,0
7ah2_AAA,ZN,4,0
7ah2_AAA,ZN,5,0
7ah2_AAA,ZN,6,0
7ah2_AAA,ZN,7,0
7ah2_AAA,ZN,8,0
7ah2_AAA,ZN,9,1
7ah2_BBB,ZN,0,0
7ah2_BBB,ZN,1,0
7ah2_BBB,ZN,2,0
7ah2_BBB,ZN,3,0
7ah2_BBB,ZN,4,0
7ah2_BBB,ZN,5,0
7ah2_BBB,ZN,6,0
7ah2_BBB,ZN,7,0
7ah2_BBB,ZN,8,0
7ah2_BBB,ZN,9,1
7ahy_AAA,ZN,0,0
7ahy_AAA,ZN,1,0
7ahy_AAA,ZN,2,0
7ahy_AAA,ZN,3,0
7ahy_AAA,ZN,4,0
7ahy_AAA,ZN,5,0
7ahy_AAA,ZN,6,0
7ahy_AAA,ZN,7,0
7ahy_AAA,ZN,8,0
7ahy_AAA,ZN,9,1
7ahy_BBB,ZN,0,0
7ahy_BBB,ZN,1,0
7ahy_BBB,ZN,2,0
7ahy_BBB,ZN,3,0
7ahy_BBB,ZN,4,0
7ahy_BBB,ZN,5,0
