pdbid,ion,lig_labs,target
6djp_C,FE2,4,0
6djp_C,MG,5,0
6djp_C,MN,6,0
6djp_C,PO4,7,0
6djp_C,SO4,8,0
6djp_C,ZN,9,0
6djp_D,CA,0,0
6djp_D,CO,1,0
6djp_D,CU,2,0
6djp_D,FE,3,0
6djp_D,FE2,4,0
6djp_D,MG,5,0
6djp_D,MN,6,0
6djp_D,PO4,7,0
6djp_D,SO4,8,0
6djp_D,ZN,9,0
6djp_E,CA,0,0
6djp_E,CO,1,0
6djp_E,CU,2,0
6djp_E,FE,3,0
6djp_E,FE2,4,0
6djp_E,MG,5,0
6djp_E,MN,6,0
6djp_E,PO4,7,0
6djp_E,SO4,8,0
6djp_E,ZN,9,0
6djp_F,CA,0,0
6djp_F,CO,1,0
6djp_F,CU,2,0
6djp_F,FE,3,0
6djp_F,FE2,4,0
6djp_F,MG,5,0
6djp_F,MN,6,0
6djp_F,PO4,7,0
6djp_F,SO4,8,0
6djp_F,ZN,9,0
6djs_A,CA,0,0
6djs_A,CO,1,0
6djs_A,CU,2,0
6djs_A,FE,3,0
6djs_A,FE2,4,0
6djs_A,MG,5,0
6djs_A,MN,6,0
6djs_A,PO4,7,0
6djs_A,SO4,8,0
6djs_A,ZN,9,0
6djt_A,CA,0,0
6djt_A,CO,1,0
6djt_A,CU,2,0
6djt_A,FE,3,0
6djt_A,FE2,4,0
6djt_A,MG,5,0
6djt_A,MN,6,0
6djt_A,PO4,7,0
6djt_A,SO4,8,0
6djt_A,ZN,9,0
6dk3_A,CA,0,0
6dk3_A,CO,1,0
6dk3_A,CU,2,0
6dk3_A,FE,3,0
6dk3_A,FE2,4,0
6dk3_A,MG,5,0
6dk3_A,MN,6,0
6dk3_A,PO4,7,0
6dk3_A,SO4,8,0
6dk3_A,ZN,9,0
6dk5_A,CA,0,0
6dk5_A,CO,1,0
6dk5_A,CU,2,0
6dk5_A,FE,3,0
6dk5_A,FE2,4,0
6dk5_A,MG,5,0
6dk5_A,MN,6,0
6dk5_A,PO4,7,0
6dk5_A,SO4,8,0
6dk5_A,ZN,9,0
6dke_A,CA,0,0
6dke_A,CO,1,0
6dke_A,CU,2,0
6dke_A,FE,3,0
6dke_A,FE2,4,0
6dke_A,MG,5,0
6dke_A,MN,6,0
6dke_A,PO4,7,0
6dke_A,SO4,8,0
6dke_A,ZN,9,0
6dkj_A,CA,0,0
6dkj_A,CO,1,0
6dkj_A,CU,2,0
6dkj_A,FE,3,0
6dkj_A,FE2,4,0
6dkj_A,MG,5,0
6dkj_A,MN,6,0
6dkj_A,PO4,7,0
6dkj_A,SO4,8,0
6dkj_A,ZN,9,0
6dkj_B,CA,0,0
6dkj_B,CO,1,0
6dkj_B,CU,2,0
6dkj_B,FE,3,0
6dkj_B,FE2,4,0
6dkj_B,MG,5,0
6dkj_B,MN,6,0
6dkj_B,PO4,7,0
6dkj_B,SO4,8,0
6dkj_B,ZN,9,0
6dkj_C,CA,0,0
6dkj_C,CO,1,0
6dkj_C,CU,2,0
6dkj_C,FE,3,0
6dkj_C,FE2,4,0
6dkj_C,MG,5,0
6dkj_C,MN,6,0
6dkj_C,PO4,7,0
6dkj_C,SO4,8,0
6dkj_C,ZN,9,0
6dkm_A,CA,0,0
6dkm_A,CO,1,0
6dkm_A,CU,2,0
6dkm_A,FE,3,0
6dkm_A,FE2,4,0
6dkm_A,MG,5,0
6dkm_A,MN,6,0
6dkm_A,PO4,7,0
6dkm_A,SO4,8,0
6dkm_A,ZN,9,0
6dkm_B,CA,0,0
6dkm_B,CO,1,0
6dkm_B,CU,2,0
6dkm_B,FE,3,0
6dkm_B,FE2,4,0
6dkm_B,MG,5,0
6dkm_B,MN,6,0
6dkm_B,PO4,7,0
6dkm_B,SO4,8,0
6dkm_B,ZN,9,0
6dkn_A,CA,0,0
6dkn_A,CO,1,0
6dkn_A,CU,2,0
6dkn_A,FE,3,0
6dkn_A,FE2,4,0
6dkn_A,MG,5,0
6dkn_A,MN,6,0
6dkn_A,PO4,7,0
6dkn_A,SO4,8,0
6dkn_A,ZN,9,0
6dkp_D,CA,0,0
6dkp_D,CO,1,0
6dkp_D,CU,2,0
6dkp_D,FE,3,0
6dkp_D,FE2,4,0
6dkp_D,MG,5,0
6dkp_D,MN,6,0
6dkp_D,PO4,7,0
6dkp_D,SO4,8,0
6dkp_D,ZN,9,0
6dks_A,CA,0,0
6dks_A,CO,1,0
6dks_A,CU,2,0
6dks_A,FE,3,0
6dks_A,FE2,4,0
6dks_A,MG,5,0
6dks_A,MN,6,0
6dks_A,PO4,7,0
6dks_A,SO4,8,0
6dks_A,ZN,9,0
6dks_B,CA,0,0
6dks_B,CO,1,0
6dks_B,CU,2,0
6dks_B,FE,3,0
6dks_B,FE2,4,0
6dks_B,MG,5,0
6dks_B,MN,6,0
6dks_B,PO4,7,0
6dks_B,SO4,8,0
6dks_B,ZN,9,0
6dku_A,CA,0,0
6dku_A,CO,1,0
6dku_A,CU,2,0
6dku_A,FE,3,0
6dku_A,FE2,4,0
6dku_A,MG,5,0
6dku_A,MN,6,0
6dku_A,PO4,7,0
6dku_A,SO4,8,0
6dku_A,ZN,9,0
6dkw_A,CA,0,0
6dkw_A,CO,1,0
6dkw_A,CU,2,0
6dkw_A,FE,3,0
6dkw_A,FE2,4,0
6dkw_A,MG,5,0
6dkw_A,MN,6,0
6dkw_A,PO4,7,0
6dkw_A,SO4,8,0
6dkw_A,ZN,9,0
6dl2_A,CA,0,0
6dl2_A,CO,1,0
6dl2_A,CU,2,0
6dl2_A,FE,3,0
6dl2_A,FE2,4,0
6dl2_A,MG,5,0
6dl2_A,MN,6,0
6dl2_A,PO4,7,0
6dl2_A,SO4,8,0
6dl2_A,ZN,9,0
6dl4_A,CA,0,0
6dl4_A,CO,1,0
6dl4_A,CU,2,0
6dl4_A,FE,3,0
6dl4_A,FE2,4,0
6dl4_A,MG,5,0
6dl4_A,MN,6,0
6dl4_A,PO4,7,0
6dl4_A,SO4,8,0
6dl4_A,ZN,9,0
6dl8_A,CA,0,0
6dl8_A,CO,1,0
6dl8_A,CU,2,0
6dl8_A,FE,3,0
6dl8_A,FE2,4,0
6dl8_A,MG,5,0
6dl8_A,MN,6,0
6dl8_A,PO4,7,0
6dl8_A,SO4,8,0
6dl8_A,ZN,9,0
6dl8_B,CA,0,0
6dl8_B,CO,1,0
6dl8_B,CU,2,0
6dl8_B,FE,3,0
6dl8_B,FE2,4,0
6dl8_B,MG,5,0
6dl8_B,MN,6,0
6dl8_B,PO4,7,0
6dl8_B,SO4,8,0
6dl8_B,ZN,9,0
6dlc_A,CA,0,0
6dlc_A,CO,1,0
6dlc_A,CU,2,0
6dlc_A,FE,3,0
6dlc_A,FE2,4,0
6dlc_A,MG,5,0
6dlc_A,MN,6,0
6dlc_A,PO4,7,0
6dlc_A,SO4,8,0
6dlc_A,ZN,9,0
6dlc_C,CA,0,0
6dlc_C,CO,1,0
6dlc_C,CU,2,0
6dlc_C,FE,3,0
6dlc_C,FE2,4,0
6dlc_C,MG,5,0
6dlc_C,MN,6,0
6dlc_C,PO4,7,0
6dlc_C,SO4,8,0
6dlc_C,ZN,9,0
6dld_A,CA,0,0
6dld_A,CO,1,0
6dld_A,CU,2,0
6dld_A,FE,3,0
6dld_A,FE2,4,0
6dld_A,MG,5,0
6dld_A,MN,6,0
6dld_A,PO4,7,0
6dld_A,SO4,8,0
6dld_A,ZN,9,0
6dld_B,CA,0,0
6dld_B,CO,1,0
6dld_B,CU,2,0
6dld_B,FE,3,0
6dld_B,FE2,4,0
6dld_B,MG,5,0
6dld_B,MN,6,0
6dld_B,PO4,7,0
6dld_B,SO4,8,0
6dld_B,ZN,9,0
6dlf_A,CA,0,0
6dlf_A,CO,1,0
6dlf_A,CU,2,0
6dlf_A,FE,3,0
6dlf_A,FE2,4,0
6dlf_A,MG,5,0
6dlf_A,MN,6,0
6dlf_A,PO4,7,0
6dlf_A,SO4,8,0
6dlf_A,ZN,9,0
6dlg_A,CA,0,0
6dlg_A,CO,1,0
6dlg_A,CU,2,0
6dlg_A,FE,3,0
6dlg_A,FE2,4,0
6dlg_A,MG,5,0
6dlg_A,MN,6,0
6dlg_A,PO4,7,0
6dlg_A,SO4,8,0
6dlg_A,ZN,9,0
6dli_A,CA,0,0
6dli_A,CO,1,0
6dli_A,CU,2,0
6dli_A,FE,3,0
6dli_A,FE2,4,0
6dli_A,MG,5,0
6dli_A,MN,6,0
6dli_A,PO4,7,0
6dli_A,SO4,8,0
6dli_A,ZN,9,0
6dlk_A,CA,0,0
6dlk_A,CO,1,0
6dlk_A,CU,2,0
6dlk_A,FE,3,0
6dlk_A,FE2,4,0
6dlk_A,MG,5,0
6dlk_A,MN,6,0
6dlk_A,PO4,7,0
6dlk_A,SO4,8,0
6dlk_A,ZN,9,0
6dll_A,CA,0,0
6dll_A,CO,1,0
6dll_A,CU,2,0
6dll_A,FE,3,0
6dll_A,FE2,4,0
6dll_A,MG,5,0
6dll_A,MN,6,0
6dll_A,PO4,7,0
6dll_A,SO4,8,0
6dll_A,ZN,9,0
6dlm_A,CA,0,0
6dlm_A,CO,1,0
6dlm_A,CU,2,0
6dlm_A,FE,3,0
6dlm_A,FE2,4,0
6dlm_A,MG,5,0
6dlm_A,MN,6,0
6dlm_A,PO4,7,0
6dlm_A,SO4,8,0
6dlm_A,ZN,9,0
6dlm_B,CA,0,0
6dlm_B,CO,1,0
6dlm_B,CU,2,0
6dlm_B,FE,3,0
6dlm_B,FE2,4,0
6dlm_B,MG,5,0
6dlm_B,MN,6,0
6dlm_B,PO4,7,0
6dlm_B,SO4,8,0
6dlm_B,ZN,9,0
6dln_A,CA,0,0
6dln_A,CO,1,0
6dln_A,CU,2,0
6dln_A,FE,3,0
6dln_A,FE2,4,0
6dln_A,MG,5,0
6dln_A,MN,6,0
6dln_A,PO4,7,0
6dln_A,SO4,8,0
6dln_A,ZN,9,0
6dlo_A,CA,0,0
6dlo_A,CO,1,0
6dlo_A,CU,2,0
6dlo_A,FE,3,0
6dlo_A,FE2,4,0
6dlo_A,MG,5,0
6dlo_A,MN,6,0
6dlo_A,PO4,7,0
6dlo_A,SO4,8,0
6dlo_A,ZN,9,0
6dlv_A,CA,0,0
6dlv_A,CO,1,0
6dlv_A,CU,2,0
6dlv_A,FE,3,0
6dlv_A,FE2,4,0
6dlv_A,MG,5,0
6dlv_A,MN,6,0
6dlv_A,PO4,7,0
6dlv_A,SO4,8,0
6dlv_A,ZN,9,0
6dlx_A,CA,0,0
6dlx_A,CO,1,0
6dlx_A,CU,2,0
6dlx_A,FE,3,0
6dlx_A,FE2,4,0
6dlx_A,MG,5,0
6dlx_A,MN,6,0
6dlx_A,PO4,7,0
6dlx_A,SO4,8,0
6dlx_A,ZN,9,0
6dlz_A,CA,0,0
6dlz_A,CO,1,0
6dlz_A,CU,2,0
6dlz_A,FE,3,0
6dlz_A,FE2,4,0
6dlz_A,MG,5,0
6dlz_A,MN,6,0
6dlz_A,PO4,7,0
6dlz_A,SO4,8,0
6dlz_A,ZN,9,0
6dm3_A,CA,0,0
6dm3_A,CO,1,0
6dm3_A,CU,2,0
6dm3_A,FE,3,0
6dm3_A,FE2,4,0
6dm3_A,MG,5,0
6dm3_A,MN,6,0
6dm3_A,PO4,7,0
6dm3_A,SO4,8,0
6dm3_A,ZN,9,0
6dm6_A,CA,0,0
6dm6_A,CO,1,0
6dm6_A,CU,2,0
6dm6_A,FE,3,0
6dm6_A,FE2,4,0
6dm6_A,MG,5,0
6dm6_A,MN,6,0
6dm6_A,PO4,7,0
6dm6_A,SO4,8,0
6dm6_A,ZN,9,0
6dm8_A,CA,0,0
6dm8_A,CO,1,0
6dm8_A,CU,2,0
6dm8_A,FE,3,0
6dm8_A,FE2,4,0
6dm8_A,MG,5,0
6dm8_A,MN,6,0
6dm8_A,PO4,7,0
6dm8_A,SO4,8,0
6dm8_A,ZN,9,0
6dma_A,CA,0,0
6dma_A,CO,1,0
6dma_A,CU,2,0
6dma_A,FE,3,0
6dma_A,FE2,4,0
6dma_A,MG,5,0
6dma_A,MN,6,0
6dma_A,PO4,7,0
6dma_A,SO4,8,0
6dma_A,ZN,9,0
6dma_B,CA,0,0
6dma_B,CO,1,0
6dma_B,CU,2,0
6dma_B,FE,3,0
6dma_B,FE2,4,0
6dma_B,MG,5,0
6dma_B,MN,6,0
6dma_B,PO4,7,0
6dma_B,SO4,8,0
6dma_B,ZN,9,0
6dmb_A,CA,0,0
6dmb_A,CO,1,0
6dmb_A,CU,2,0
6dmb_A,FE,3,0
6dmb_A,FE2,4,0
6dmb_A,MG,5,0
6dmb_A,MN,6,0
6dmb_A,PO4,7,0
6dmb_A,SO4,8,0
6dmb_A,ZN,9,0
6dmh_A,CA,0,0
6dmh_A,CO,1,0
6dmh_A,CU,2,0
6dmh_A,FE,3,0
6dmh_A,FE2,4,0
6dmh_A,MG,5,0
6dmh_A,MN,6,0
6dmh_A,PO4,7,0
6dmh_A,SO4,8,0
6dmh_A,ZN,9,0
6dmo_A,CA,0,0
6dmo_A,CO,1,0
6dmo_A,CU,2,0
6dmo_A,FE,3,0
6dmo_A,FE2,4,0
6dmo_A,MG,5,0
6dmo_A,MN,6,0
6dmo_A,PO4,7,0
6dmo_A,SO4,8,0
6dmo_A,ZN,9,0
6dmp_A,CA,0,0
6dmp_A,CO,1,0
6dmp_A,CU,2,0
6dmp_A,FE,3,0
6dmp_A,FE2,4,0
6dmp_A,MG,5,0
6dmp_A,MN,6,0
6dmp_A,PO4,7,0
6dmp_A,SO4,8,0
6dmp_A,ZN,9,0
6dmp_B,CA,0,0
6dmp_B,CO,1,0
6dmp_B,CU,2,0
6dmp_B,FE,3,0
6dmp_B,FE2,4,0
6dmp_B,MG,5,0
6dmp_B,MN,6,0
6dmp_B,PO4,7,0
6dmp_B,SO4,8,0
6dmp_B,ZN,9,0
6dmq_A,CA,0,0
6dmq_A,CO,1,0
6dmq_A,CU,2,0
6dmq_A,FE,3,0
6dmq_A,FE2,4,0
6dmq_A,MG,5,0
6dmq_A,MN,6,0
6dmq_A,PO4,7,0
6dmq_A,SO4,8,0
6dmq_A,ZN,9,0
6dmr_A,CA,0,0
6dmr_A,CO,1,0
6dmr_A,CU,2,0
6dmr_A,FE,3,0
6dmr_A,FE2,4,0
6dmr_A,MG,5,0
6dmr_A,MN,6,0
6dmr_A,PO4,7,0
6dmr_A,SO4,8,0
6dmr_A,ZN,9,0
6dmx_B,CA,0,0
6dmx_B,CO,1,0
6dmx_B,CU,2,0
6dmx_B,FE,3,0
6dmx_B,FE2,4,0
6dmx_B,MG,5,0
6dmx_B,MN,6,0
6dmx_B,PO4,7,0
6dmx_B,SO4,8,0
6dmx_B,ZN,9,0
6dmx_C,CA,0,0
6dmx_C,CO,1,0
6dmx_C,CU,2,0
6dmx_C,FE,3,0
6dmx_C,FE2,4,0
6dmx_C,MG,5,0
6dmx_C,MN,6,0
6dmx_C,PO4,7,0
6dmx_C,SO4,8,0
6dmx_C,ZN,9,0
6dmz_A,CA,0,0
6dmz_A,CO,1,0
6dmz_A,CU,2,0
6dmz_A,FE,3,0
6dmz_A,FE2,4,0
6dmz_A,MG,5,0
6dmz_A,MN,6,0
6dmz_A,PO4,7,0
6dmz_A,SO4,8,0
6dmz_A,ZN,9,0
6dn0_A,CA,0,0
6dn0_A,CO,1,0
6dn0_A,CU,2,0
6dn0_A,FE,3,0
6dn0_A,FE2,4,0
6dn0_A,MG,5,0
6dn0_A,MN,6,0
6dn0_A,PO4,7,0
6dn0_A,SO4,8,0
6dn0_A,ZN,9,0
6dn4_A,CA,0,0
6dn4_A,CO,1,0
6dn4_A,CU,2,0
6dn4_A,FE,3,0
6dn4_A,FE2,4,0
6dn4_A,MG,5,0
6dn4_A,MN,6,0
6dn4_A,PO4,7,0
6dn4_A,SO4,8,0
6dn4_A,ZN,9,0
6dn6_A,CA,0,0
6dn6_A,CO,1,0
6dn6_A,CU,2,0
6dn6_A,FE,3,0
6dn6_A,FE2,4,0
6dn6_A,MG,5,0
6dn6_A,MN,6,0
6dn6_A,PO4,7,0
6dn6_A,SO4,8,0
6dn6_A,ZN,9,0
6dn7_A,CA,0,0
6dn7_A,CO,1,0
6dn7_A,CU,2,0
6dn7_A,FE,3,0
6dn7_A,FE2,4,0
6dn7_A,MG,5,0
6dn7_A,MN,6,0
6dn7_A,PO4,7,0
6dn7_A,SO4,8,0
6dn7_A,ZN,9,0
6dna_A,CA,0,0
6dna_A,CO,1,0
6dna_A,CU,2,0
6dna_A,FE,3,0
6dna_A,FE2,4,0
6dna_A,MG,5,0
6dna_A,MN,6,0
6dna_A,PO4,7,0
6dna_A,SO4,8,0
6dna_A,ZN,9,0
6dnd_A,CA,0,0
6dnd_A,CO,1,0
6dnd_A,CU,2,0
6dnd_A,FE,3,0
6dnd_A,FE2,4,0
6dnd_A,MG,5,0
6dnd_A,MN,6,0
6dnd_A,PO4,7,0
6dnd_A,SO4,8,0
6dnd_A,ZN,9,0
6dne_A,CA,0,0
6dne_A,CO,1,0
6dne_A,CU,2,0
6dne_A,FE,3,0
6dne_A,FE2,4,0
6dne_A,MG,5,0
6dne_A,MN,6,0
6dne_A,PO4,7,0
6dne_A,SO4,8,0
6dne_A,ZN,9,0
6dnm_A,CA,0,0
6dnm_A,CO,1,0
6dnm_A,CU,2,0
6dnm_A,FE,3,0
6dnm_A,FE2,4,0
6dnm_A,MG,5,0
6dnm_A,MN,6,0
6dnm_A,PO4,7,0
6dnm_A,SO4,8,0
6dnm_A,ZN,9,0
6dno_A,CA,0,0
6dno_A,CO,1,0
6dno_A,CU,2,0
6dno_A,FE,3,0
6dno_A,FE2,4,0
6dno_A,MG,5,0
6dno_A,MN,6,0
6dno_A,PO4,7,0
6dno_A,SO4,8,0
6dno_A,ZN,9,0
6dno_B,CA,0,0
6dno_B,CO,1,0
6dno_B,CU,2,0
6dno_B,FE,3,0
6dno_B,FE2,4,0
6dno_B,MG,5,0
6dno_B,MN,6,0
6dno_B,PO4,7,0
6dno_B,SO4,8,0
6dno_B,ZN,9,0
6dnq_A,CA,0,0
6dnq_A,CO,1,0
6dnq_A,CU,2,0
6dnq_A,FE,3,0
6dnq_A,FE2,4,0
6dnq_A,MG,5,0
6dnq_A,MN,6,0
6dnq_A,PO4,7,0
6dnq_A,SO4,8,0
6dnq_A,ZN,9,0
6dnu_A,CA,0,0
6dnu_A,CO,1,0
6dnu_A,CU,2,0
6dnu_A,FE,3,0
6dnu_A,FE2,4,0
6dnu_A,MG,5,0
6dnu_A,MN,6,0
6dnu_A,PO4,7,0
6dnu_A,SO4,8,0
6dnu_A,ZN,9,0
6dnz_A,CA,0,0
6dnz_A,CO,1,0
6dnz_A,CU,2,0
6dnz_A,FE,3,0
6dnz_A,FE2,4,0
6dnz_A,MG,5,0
6dnz_A,MN,6,0
6dnz_A,PO4,7,0
6dnz_A,SO4,8,0
6dnz_A,ZN,9,0
6dnz_B,CA,0,0
6dnz_B,CO,1,0
6dnz_B,CU,2,0
6dnz_B,FE,3,0
6dnz_B,FE2,4,0
6dnz_B,MG,5,0
6dnz_B,MN,6,0
6dnz_B,PO4,7,0
6dnz_B,SO4,8,0
6dnz_B,ZN,9,0
6do0_A,CA,0,0
6do0_A,CO,1,0
6do0_A,CU,2,0
6do0_A,FE,3,0
6do0_A,FE2,4,0
6do0_A,MG,5,0
6do0_A,MN,6,0
6do0_A,PO4,7,0
6do0_A,SO4,8,0
6do0_A,ZN,9,0
6do1_A,CA,0,0
6do1_A,CO,1,0
6do1_A,CU,2,0
6do1_A,FE,3,0
6do1_A,FE2,4,0
6do1_A,MG,5,0
6do1_A,MN,6,0
6do1_A,PO4,7,0
6do1_A,SO4,8,0
6do1_A,ZN,9,0
6do1_B,CA,0,0
6do1_B,CO,1,0
6do1_B,CU,2,0
6do1_B,FE,3,0
6do1_B,FE2,4,0
6do1_B,MG,5,0
6do1_B,MN,6,0
6do1_B,PO4,7,0
6do1_B,SO4,8,0
6do1_B,ZN,9,0
6do3_A,CA,0,0
6do3_A,CO,1,0
6do3_A,CU,2,0
6do3_A,FE,3,0
6do3_A,FE2,4,0
6do3_A,MG,5,0
6do3_A,MN,6,0
6do3_A,PO4,7,0
6do3_A,SO4,8,0
6do3_A,ZN,9,0
6do6_A,CA,0,0
6do6_A,CO,1,0
6do6_A,CU,2,0
6do6_A,FE,3,0
6do6_A,FE2,4,0
6do6_A,MG,5,0
6do6_A,MN,6,0
6do6_A,PO4,7,0
6do6_A,SO4,8,0
6do6_A,ZN,9,0
6doy_A,CA,0,0
6doy_A,CO,1,0
6doy_A,CU,2,0
6doy_A,FE,3,0
6doy_A,FE2,4,0
6doy_A,MG,5,0
6doy_A,MN,6,0
6doy_A,PO4,7,0
6doy_A,SO4,8,0
6doy_A,ZN,9,0
6dpq_A,CA,0,0
6dpq_A,CO,1,0
6dpq_A,CU,2,0
6dpq_A,FE,3,0
6dpq_A,FE2,4,0
6dpq_A,MG,5,0
6dpq_A,MN,6,0
6dpq_A,PO4,7,0
6dpq_A,SO4,8,0
6dpq_A,ZN,9,0
6dpr_A,CA,0,0
6dpr_A,CO,1,0
6dpr_A,CU,2,0
6dpr_A,FE,3,0
6dpr_A,FE2,4,0
6dpr_A,MG,5,0
6dpr_A,MN,6,0
6dpr_A,PO4,7,0
6dpr_A,SO4,8,0
6dpr_A,ZN,9,0
6dpt_A,CA,0,0
6dpt_A,CO,1,0
6dpt_A,CU,2,0
6dpt_A,FE,3,0
6dpt_A,FE2,4,0
6dpt_A,MG,5,0
6dpt_A,MN,6,0
6dpt_A,PO4,7,0
6dpt_A,SO4,8,0
6dpt_A,ZN,9,0
6dql_A,CA,0,0
6dql_A,CO,1,0
6dql_A,CU,2,0
6dql_A,FE,3,0
6dql_A,FE2,4,0
6dql_A,MG,5,0
6dql_A,MN,6,0
6dql_A,PO4,7,0
6dql_A,SO4,8,0
6dql_A,ZN,9,0
6dqo_A,CA,0,0
6dqo_A,CO,1,0
6dqo_A,CU,2,0
6dqo_A,FE,3,0
6dqo_A,FE2,4,0
6dqo_A,MG,5,0
6dqo_A,MN,6,0
6dqo_A,PO4,7,0
6dqo_A,SO4,8,0
6dqo_A,ZN,9,0
6dqp_A,CA,0,0
6dqp_A,CO,1,0
6dqp_A,CU,2,0
6dqp_A,FE,3,0
6dqp_A,FE2,4,0
6dqp_A,MG,5,0
6dqp_A,MN,6,0
6dqp_A,PO4,7,0
6dqp_A,SO4,8,0
6dqp_A,ZN,9,0
6dqw_A,CA,0,0
6dqw_A,CO,1,0
6dqw_A,CU,2,0
6dqw_A,FE,3,0
6dqw_A,FE2,4,0
6dqw_A,MG,5,0
6dqw_A,MN,6,0
6dqw_A,PO4,7,0
6dqw_A,SO4,8,0
6dqw_A,ZN,9,0
6dr1_A,CA,0,0
6dr1_A,CO,1,0
6dr1_A,CU,2,0
6dr1_A,FE,3,0
6dr1_A,FE2,4,0
6dr1_A,MG,5,0
6dr1_A,MN,6,0
6dr1_A,PO4,7,0
6dr1_A,SO4,8,0
6dr1_A,ZN,9,0
6dr3_A,CA,0,0
6dr3_A,CO,1,0
6dr3_A,CU,2,0
6dr3_A,FE,3,0
6dr3_A,FE2,4,0
6dr3_A,MG,5,0
6dr3_A,MN,6,0
6dr3_A,PO4,7,0
6dr3_A,SO4,8,0
6dr3_A,ZN,9,0
6dr4_A,CA,0,0
6dr4_A,CO,1,0
6dr4_A,CU,2,0
6dr4_A,FE,3,0
6dr4_A,FE2,4,0
6dr4_A,MG,5,0
6dr4_A,MN,6,0
6dr4_A,PO4,7,0
6dr4_A,SO4,8,0
6dr4_A,ZN,9,0
6dr6_A,CA,0,0
6dr6_A,CO,1,0
6dr6_A,CU,2,0
6dr6_A,FE,3,0
6dr6_A,FE2,4,0
6dr6_A,MG,5,0
6dr6_A,MN,6,0
6dr6_A,PO4,7,0
6dr6_A,SO4,8,0
6dr6_A,ZN,9,0
6dr9_A,CA,0,0
6dr9_A,CO,1,0
6dr9_A,CU,2,0
6dr9_A,FE,3,0
6dr9_A,FE2,4,0
6dr9_A,MG,5,0
6dr9_A,MN,6,0
6dr9_A,PO4,7,0
6dr9_A,SO4,8,0
6dr9_A,ZN,9,0
6drf_A,CA,0,0
6drf_A,CO,1,0
6drf_A,CU,2,0
6drf_A,FE,3,0
6drf_A,FE2,4,0
6drf_A,MG,5,0
6drf_A,MN,6,0
6drf_A,PO4,7,0
6drf_A,SO4,8,0
6drf_A,ZN,9,0
6dri_A,CA,0,0
6dri_A,CO,1,0
6dri_A,CU,2,0
6dri_A,FE,3,0
6dri_A,FE2,4,0
6dri_A,MG,5,0
6dri_A,MN,6,0
6dri_A,PO4,7,0
6dri_A,SO4,8,0
6dri_A,ZN,9,0
6drk_A,CA,0,0
6drk_A,CO,1,0
6drk_A,CU,2,0
6drk_A,FE,3,0
6drk_A,FE2,4,0
6drk_A,MG,5,0
6drk_A,MN,6,0
6drk_A,PO4,7,0
6drk_A,SO4,8,0
6drk_A,ZN,9,0
6drm_A,CA,0,0
6drm_A,CO,1,0
6drm_A,CU,2,0
6drm_A,FE,3,0
6drm_A,FE2,4,0
6drm_A,MG,5,0
6drm_A,MN,6,0
6drm_A,PO4,7,0
6drm_A,SO4,8,0
6drm_A,ZN,9,0
6drr_A,CA,0,0
6drr_A,CO,1,0
6drr_A,CU,2,0
6drr_A,FE,3,0
6drr_A,FE2,4,0
6drr_A,MG,5,0
6drr_A,MN,6,0
6drr_A,PO4,7,0
6drr_A,SO4,8,0
6drr_A,ZN,9,0
6drt_A,CA,0,0
6drt_A,CO,1,0
6drt_A,CU,2,0
6drt_A,FE,3,0
6drt_A,FE2,4,0
6drt_A,MG,5,0
6drt_A,MN,6,0
6drt_A,PO4,7,0
6drt_A,SO4,8,0
6drt_A,ZN,9,0
6drt_D,CA,0,0
6drt_D,CO,1,0
6drt_D,CU,2,0
6drt_D,FE,3,0
6drt_D,FE2,4,0
6drt_D,MG,5,0
6drt_D,MN,6,0
6drt_D,PO4,7,0
6drt_D,SO4,8,0
6drt_D,ZN,9,0
6dru_A,CA,0,0
6dru_A,CO,1,0
6dru_A,CU,2,0
6dru_A,FE,3,0
6dru_A,FE2,4,0
6dru_A,MG,5,0
6dru_A,MN,6,0
6dru_A,PO4,7,0
6dru_A,SO4,8,0
6dru_A,ZN,9,0
6drv_A,CA,0,0
6drv_A,CO,1,0
6drv_A,CU,2,0
6drv_A,FE,3,0
6drv_A,FE2,4,0
6drv_A,MG,5,0
6drv_A,MN,6,0
6drv_A,PO4,7,0
6drv_A,SO4,8,0
6drv_A,ZN,9,0
6drw_A,CA,0,0
6drw_A,CO,1,0
6drw_A,CU,2,0
6drw_A,FE,3,0
6drw_A,FE2,4,0
6drw_A,MG,5,0
6drw_A,MN,6,0
6drw_A,PO4,7,0
6drw_A,SO4,8,0
6drw_A,ZN,9,0
6drx_A,CA,0,0
6drx_A,CO,1,0
6drx_A,CU,2,0
6drx_A,FE,3,0
6drx_A,FE2,4,0
6drx_A,MG,5,0
6drx_A,MN,6,0
6drx_A,PO4,7,0
6drx_A,SO4,8,0
6drx_A,ZN,9,0
6ds7_A,CA,0,0
6ds7_A,CO,1,0
6ds7_A,CU,2,0
6ds7_A,FE,3,0
6ds7_A,FE2,4,0
6ds7_A,MG,5,0
6ds7_A,MN,6,0
6ds7_A,PO4,7,0
6ds7_A,SO4,8,0
6ds7_A,ZN,9,0
6dsi_A,CA,0,0
6dsi_A,CO,1,0
6dsi_A,CU,2,0
6dsi_A,FE,3,0
6dsi_A,FE2,4,0
6dsi_A,MG,5,0
6dsi_A,MN,6,0
6dsi_A,PO4,7,0
6dsi_A,SO4,8,0
6dsi_A,ZN,9,0
6dsl_A,CA,0,0
